subset,model,feature,class,metric,layer,mean,ci_low,ci_high,n_tokens,word_rep_mode,source_csv
raw,gpt2,head_dist,3,pca99,5,664.8400268554688,664.0,665.0,12161,last,en_ewt-ud-train_sentences.csv
raw,gpt2,head_dist,3,pca99,6,674.8800048828125,674.0,675.0,12161,last,en_ewt-ud-train_sentences.csv
raw,gpt2,head_dist,3,pca99,7,682.9000244140625,682.0,683.0,12161,last,en_ewt-ud-train_sentences.csv
raw,gpt2,head_dist,3,pca99,8,688.6799926757812,688.0,689.0,12161,last,en_ewt-ud-train_sentences.csv
raw,gpt2,head_dist,3,pca99,9,688.9600219726562,688.2249755859375,689.0,12161,last,en_ewt-ud-train_sentences.csv
raw,gpt2,head_dist,3,pca99,10,689.0999755859375,689.0,690.0,12161,last,en_ewt-ud-train_sentences.csv
raw,gpt2,head_dist,3,pca99,11,686.0800170898438,686.0,687.0,12161,last,en_ewt-ud-train_sentences.csv
raw,gpt2,head_dist,3,pca99,12,198.8800048828125,193.22500610351562,204.77499389648438,12161,last,en_ewt-ud-train_sentences.csv
raw,gpt2,head_dist,4,pca99,0,454.6199951171875,445.0,463.0,5719,last,en_ewt-ud-train_sentences.csv
raw,gpt2,head_dist,4,pca99,1,478.1600036621094,472.45001220703125,483.0,5719,last,en_ewt-ud-train_sentences.csv
raw,gpt2,head_dist,4,pca99,2,504.3399963378906,499.2250061035156,509.0,5719,last,en_ewt-ud-train_sentences.csv
raw,gpt2,head_dist,4,pca99,3,577.6599731445312,574.2249755859375,580.7750244140625,5719,last,en_ewt-ud-train_sentences.csv
raw,gpt2,head_dist,4,pca99,4,624.0399780273438,622.0,626.0,5719,last,en_ewt-ud-train_sentences.csv
raw,gpt2,head_dist,4,pca99,5,641.1799926757812,639.2249755859375,642.7750244140625,5719,last,en_ewt-ud-train_sentences.csv
raw,gpt2,head_dist,4,pca99,6,652.8400268554688,651.2249755859375,654.0,5719,last,en_ewt-ud-train_sentences.csv
raw,gpt2,head_dist,4,pca99,7,662.0,661.0,663.0,5719,last,en_ewt-ud-train_sentences.csv
raw,gpt2,head_dist,4,pca99,8,667.8599853515625,667.0,669.0,5719,last,en_ewt-ud-train_sentences.csv
raw,gpt2,head_dist,4,pca99,9,668.280029296875,667.0,669.0,5719,last,en_ewt-ud-train_sentences.csv
raw,gpt2,head_dist,4,pca99,10,668.1199951171875,667.0,669.0,5719,last,en_ewt-ud-train_sentences.csv
raw,gpt2,head_dist,4,pca99,11,663.780029296875,663.0,665.0,5719,last,en_ewt-ud-train_sentences.csv
raw,gpt2,head_dist,4,pca99,12,165.1999969482422,153.4499969482422,175.0,5719,last,en_ewt-ud-train_sentences.csv
raw,gpt2,head_dist,5,pca99,0,368.67999267578125,357.0,380.32501220703125,2883,last,en_ewt-ud-train_sentences.csv
raw,gpt2,head_dist,5,pca99,1,415.4800109863281,406.45001220703125,423.0,2883,last,en_ewt-ud-train_sentences.csv
raw,gpt2,head_dist,5,pca99,2,441.1400146484375,433.0,447.7749938964844,2883,last,en_ewt-ud-train_sentences.csv
raw,gpt2,head_dist,5,pca99,3,517.4199829101562,511.2250061035156,522.0,2883,last,en_ewt-ud-train_sentences.csv
raw,gpt2,head_dist,5,pca99,4,568.239990234375,564.0,572.0,2883,last,en_ewt-ud-train_sentences.csv
raw,gpt2,head_dist,5,pca99,5,590.4400024414062,587.2249755859375,593.7750244140625,2883,last,en_ewt-ud-train_sentences.csv
raw,gpt2,head_dist,5,pca99,6,603.9199829101562,601.0,607.0,2883,last,en_ewt-ud-train_sentences.csv
raw,gpt2,head_dist,5,pca99,7,614.760009765625,612.0,618.0,2883,last,en_ewt-ud-train_sentences.csv
raw,gpt2,head_dist,5,pca99,8,620.8400268554688,618.2249755859375,623.0,2883,last,en_ewt-ud-train_sentences.csv
raw,gpt2,head_dist,5,pca99,9,621.47998046875,619.0,624.0,2883,last,en_ewt-ud-train_sentences.csv
raw,gpt2,head_dist,5,pca99,10,620.9400024414062,618.0,624.0,2883,last,en_ewt-ud-train_sentences.csv
raw,gpt2,head_dist,5,pca99,11,615.719970703125,612.2249755859375,618.0,2883,last,en_ewt-ud-train_sentences.csv
raw,gpt2,head_dist,5,pca99,12,142.10000610351562,125.125,155.0,2883,last,en_ewt-ud-train_sentences.csv
raw,gpt2,head_dist,6,pca99,0,558.9400024414062,554.2249755859375,562.7750244140625,5107,last,en_ewt-ud-train_sentences.csv
raw,gpt2,head_dist,6,pca99,1,528.4600219726562,525.0,531.0,5107,last,en_ewt-ud-train_sentences.csv
raw,gpt2,head_dist,6,pca99,2,546.780029296875,544.0,549.0,5107,last,en_ewt-ud-train_sentences.csv
raw,gpt2,head_dist,6,pca99,3,594.280029296875,592.0,596.0,5107,last,en_ewt-ud-train_sentences.csv
raw,gpt2,head_dist,6,pca99,4,625.0999755859375,623.0,626.7750244140625,5107,last,en_ewt-ud-train_sentences.csv
raw,gpt2,head_dist,6,pca99,5,636.7999877929688,635.0,638.0,5107,last,en_ewt-ud-train_sentences.csv
raw,gpt2,head_dist,6,pca99,6,643.8800048828125,642.2249755859375,645.0,5107,last,en_ewt-ud-train_sentences.csv
raw,gpt2,head_dist,6,pca99,7,651.739990234375,650.2249755859375,653.0,5107,last,en_ewt-ud-train_sentences.csv
raw,gpt2,head_dist,6,pca99,8,657.739990234375,656.0,659.0,5107,last,en_ewt-ud-train_sentences.csv
raw,gpt2,head_dist,6,pca99,9,660.1400146484375,659.0,661.0,5107,last,en_ewt-ud-train_sentences.csv
raw,gpt2,head_dist,6,pca99,10,660.5599975585938,659.0,662.0,5107,last,en_ewt-ud-train_sentences.csv
raw,gpt2,head_dist,6,pca99,11,654.239990234375,652.2249755859375,655.7750244140625,5107,last,en_ewt-ud-train_sentences.csv
raw,gpt2,head_dist,6,pca99,12,119.68000030517578,112.0,129.5500030517578,5107,last,en_ewt-ud-train_sentences.csv
