model,word_rep_mode,feature,metric_family,metric,class,mean_score,n_layers,min_layer,max_layer,n_tokens,n_types,log10_n_tokens,log10_n_types,score_rank_z_within_feature,n_tokens_rank_z_within_feature,n_types_rank_z_within_feature,log10_n_tokens_rank_z_within_feature,log10_n_types_rank_z_within_feature
bert-base-uncased,first,arity,nonlinear_id,gride,2,21.42255739065317,13,0,12,18037,5846,4.256164305279615,3.7668588110214176,1.414213562373095,0.0,0.0,0.0,0.0
bert-base-uncased,first,arity,nonlinear_id,gride,3,20.304914694565998,13,0,12,13546,4621,4.131811071270342,3.664735968518705,0.0,-1.414213562373095,-0.7071067811865475,-1.414213562373095,-0.7071067811865475
bert-base-uncased,first,arity,nonlinear_id,gride,4,19.523098578819862,13,0,12,14030,4534,4.14705767102836,3.6564815157904986,-0.7071067811865475,-0.7071067811865475,-1.414213562373095,-0.7071067811865475,-1.414213562373095
bert-base-uncased,first,head_dist,nonlinear_id,gride,-1,13.015917961414043,13,0,12,13038,2647,4.1152109767041685,3.422753941301348,-1.013889554129062,0.14484136487558028,-0.14484136487558028,0.14484136487558028,-0.14484136487558028
bert-base-uncased,first,head_dist,nonlinear_id,gride,-2,19.268936817462627,13,0,12,15690,5483,4.195622943586937,3.739018245883481,0.7242068243779014,0.7242068243779014,1.5932550136313832,0.7242068243779014,1.5932550136313832
bert-base-uncased,first,head_dist,nonlinear_id,gride,-3,26.694382154024563,13,0,12,10487,4117,4.020651268004342,3.614580866997486,1.5932550136313832,-0.14484136487558028,0.7242068243779014,-0.14484136487558028,0.7242068243779014
bert-base-uncased,first,head_dist,nonlinear_id,gride,-4,24.710720795851486,13,0,12,6684,3050,3.8250364412213536,3.484299839346786,1.3035722838802226,-0.43452409462674085,0.43452409462674085,-0.43452409462674085,0.43452409462674085
bert-base-uncased,first,head_dist,nonlinear_id,gride,-5,21.635914215674767,13,0,12,4545,2268,3.657533887557986,3.355643050220869,1.013889554129062,-1.3035722838802226,-0.43452409462674085,-1.3035722838802226,-0.43452409462674085
bert-base-uncased,first,head_dist,nonlinear_id,gride,-6,15.903240566070265,13,0,12,19585,4572,4.291923575883884,3.660106221723244,0.43452409462674085,1.013889554129062,1.013889554129062,1.013889554129062,1.013889554129062
bert-base-uncased,first,head_dist,nonlinear_id,gride,1,14.250441331129808,13,0,12,57036,5218,4.756149060342383,3.717504074764202,0.14484136487558028,1.5932550136313832,1.3035722838802226,1.5932550136313832,1.3035722838802226
bert-base-uncased,first,head_dist,nonlinear_id,gride,2,12.998395516322208,13,0,12,28588,2747,4.45618377342913,3.438858659420562,-1.3035722838802226,1.3035722838802226,0.14484136487558028,1.3035722838802226,0.14484136487558028
bert-base-uncased,first,head_dist,nonlinear_id,gride,3,13.0393034861638,13,0,12,13592,1840,4.133283365860989,3.2648178230095364,-0.7242068243779014,0.43452409462674085,-0.7242068243779014,0.43452409462674085,-0.7242068243779014
bert-base-uncased,first,head_dist,nonlinear_id,gride,4,12.111737434680643,13,0,12,6439,1171,3.808818425092124,3.068556895072363,-1.5932550136313832,-0.7242068243779014,-1.3035722838802226,-0.7242068243779014,-1.3035722838802226
bert-base-uncased,first,head_dist,nonlinear_id,gride,5,13.228244341336763,13,0,12,3249,795,3.511749711344983,2.9003671286564705,-0.43452409462674085,-1.5932550136313832,-1.5932550136313832,-1.5932550136313832,-1.5932550136313832
bert-base-uncased,first,head_dist,nonlinear_id,gride,6,14.138348029210018,13,0,12,5937,1779,3.7735670489260587,3.250175948083925,-0.14484136487558028,-1.013889554129062,-1.013889554129062,-1.013889554129062,-1.013889554129062
bert-base-uncased,first,index,nonlinear_id,gride,1,8.919609175278591,13,0,12,10067,1600,4.002900068611387,3.204119982655925,-1.5666989036012806,1.2185435916898848,-1.5666989036012806,1.2185435916898848,-1.5666989036012806
bert-base-uncased,first,index,nonlinear_id,gride,10,19.911371304438664,13,0,12,108145,12235,5.034006444971532,4.087603973687808,1.5666989036012806,1.5666989036012806,1.5666989036012806,1.5666989036012806,1.5666989036012806
bert-base-uncased,first,index,nonlinear_id,gride,2,11.790759953168722,13,0,12,9647,2309,3.9843922785242656,3.3634239329171765,-1.2185435916898848,-0.5222329678670935,-1.2185435916898848,-0.5222329678670935,-1.2185435916898848
bert-base-uncased,first,index,nonlinear_id,gride,3,13.591963522709332,13,0,12,9800,2483,3.9912260756924947,3.394976719554564,-0.8703882797784892,-0.17407765595569785,-0.8703882797784892,-0.17407765595569785,-0.8703882797784892
bert-base-uncased,first,index,nonlinear_id,gride,4,15.774446652485777,13,0,12,9932,2701,3.9970367108825267,3.431524584187451,-0.5222329678670935,0.17407765595569785,-0.17407765595569785,0.17407765595569785,-0.17407765595569785
bert-base-uncased,first,index,nonlinear_id,gride,5,17.89973543240474,13,0,12,9948,2876,3.9977357765978985,3.458788881710845,1.2185435916898848,0.5222329678670935,0.8703882797784892,0.5222329678670935,0.8703882797784892
bert-base-uncased,first,index,nonlinear_id,gride,6,16.736796324069683,13,0,12,9972,2891,3.998782269831736,3.4610480916706576,0.17407765595569785,0.8703882797784892,1.2185435916898848,0.8703882797784892,1.2185435916898848
bert-base-uncased,first,index,nonlinear_id,gride,7,16.20547868655278,13,0,12,9559,2820,3.9804124616068917,3.450249108319361,-0.17407765595569785,-0.8703882797784892,0.5222329678670935,-0.8703882797784892,0.5222329678670935
bert-base-uncased,first,index,nonlinear_id,gride,8,16.894122495101048,13,0,12,9142,2709,3.961041216953312,3.4328090050331683,0.5222329678670935,-1.2185435916898848,0.17407765595569785,-1.2185435916898848,0.17407765595569785
bert-base-uncased,first,index,nonlinear_id,gride,9,17.581556283510647,13,0,12,8704,2699,3.9397188823541045,3.431202884556517,0.8703882797784892,-1.5666989036012806,-0.5222329678670935,-1.5666989036012806,-0.5222329678670935
bert-base-uncased,first,length,nonlinear_id,gride,1,9.78492353627315,13,0,12,29626,74,4.471673018500091,1.8692317197309762,-1.5666989036012806,0.5222329678670935,-1.5666989036012806,0.5222329678670935,-1.5666989036012806
bert-base-uncased,first,length,nonlinear_id,gride,10,15.029775326068584,13,0,12,7492,2782,3.8745977687032,3.4443571256560275,0.8703882797784892,-1.2185435916898848,1.5666989036012806,-1.2185435916898848,1.5666989036012806
bert-base-uncased,first,length,nonlinear_id,gride,2,11.595659017562866,13,0,12,29918,334,4.475932557842308,2.5237464668115646,-1.2185435916898848,0.8703882797784892,-1.2185435916898848,0.8703882797784892,-1.2185435916898848
bert-base-uncased,first,length,nonlinear_id,gride,3,12.26424926519394,13,0,12,36097,911,4.557471109451776,2.9595183769729982,-0.17407765595569785,1.5666989036012806,-0.8703882797784892,1.5666989036012806,-0.8703882797784892
bert-base-uncased,first,length,nonlinear_id,gride,4,11.734677901634804,13,0,12,33008,1660,4.518619210629076,3.220108088040055,-0.5222329678670935,1.2185435916898848,-0.17407765595569785,1.2185435916898848,-0.17407765595569785
bert-base-uncased,first,length,nonlinear_id,gride,5,12.968834473536564,13,0,12,18892,2012,4.276277936904663,3.30362797638389,0.17407765595569785,0.17407765595569785,0.17407765595569785,0.17407765595569785,0.17407765595569785
bert-base-uncased,first,length,nonlinear_id,gride,6,14.410442242255575,13,0,12,14274,2373,4.15454569242091,3.375297738217339,0.5222329678670935,-0.17407765595569785,0.8703882797784892,-0.17407765595569785,0.8703882797784892
bert-base-uncased,first,length,nonlinear_id,gride,7,16.991222381591797,13,0,12,12188,2426,4.085932445550636,3.3848907965305544,1.5666989036012806,-0.5222329678670935,1.2185435916898848,-0.5222329678670935,1.2185435916898848
bert-base-uncased,first,length,nonlinear_id,gride,8,15.05738199674166,13,0,12,7895,2044,3.897352134344313,3.3104808914626753,1.2185435916898848,-0.8703882797784892,0.5222329678670935,-0.8703882797784892,0.5222329678670935
bert-base-uncased,first,length,nonlinear_id,gride,9,11.647312457744892,13,0,12,5526,1557,3.7424108805804925,3.1922886125681202,-0.8703882797784892,-1.5666989036012806,-0.5222329678670935,-1.5666989036012806,-0.5222329678670935
bert-base-uncased,first,pos,nonlinear_id,gride,ADJ,14.180836090674768,13,0,12,12648,2156,4.102021856924153,3.3336487565147013,0.8017837257372732,0.0,0.8017837257372732,0.0,0.8017837257372732
bert-base-uncased,first,pos,nonlinear_id,gride,ADP,13.510639605613855,13,0,12,17557,116,4.24445030913543,2.0644579892269186,0.2672612419124244,0.5345224838248488,-0.2672612419124244,0.5345224838248488,-0.2672612419124244
bert-base-uncased,first,pos,nonlinear_id,gride,ADV,9.15189420259916,13,0,12,9913,716,3.9962051061783246,2.8549130223078554,-1.0690449676496976,-0.8017837257372732,0.2672612419124244,-0.8017837257372732,0.2672612419124244
bert-base-uncased,first,pos,nonlinear_id,gride,AUX,11.19640468634092,13,0,12,11526,90,4.061678615245337,1.9542425094393248,-0.2672612419124244,-0.2672612419124244,-0.8017837257372732,-0.2672612419124244,-0.8017837257372732
bert-base-uncased,first,pos,nonlinear_id,gride,CCONJ,12.446986725697151,13,0,12,6627,21,3.821316970591097,1.3222192947339193,0.0,-1.0690449676496976,-1.6035674514745464,-1.0690449676496976,-1.6035674514745464
bert-base-uncased,first,pos,nonlinear_id,gride,DET,14.534451051400255,13,0,12,16123,36,4.207445853984251,1.5563025007672873,1.0690449676496976,0.2672612419124244,-1.3363062095621219,0.2672612419124244,-1.3363062095621219
bert-base-uncased,first,pos,nonlinear_id,gride,NOUN,23.28900102468637,13,0,12,33607,6903,4.526429745983423,3.839037873388306,1.6035674514745464,1.6035674514745464,1.6035674514745464,1.6035674514745464,1.6035674514745464
bert-base-uncased,first,pos,nonlinear_id,gride,NUM,8.935606663043682,13,0,12,3675,728,3.5652573434202135,2.862131379313037,-1.3363062095621219,-1.6035674514745464,0.5345224838248488,-1.6035674514745464,0.5345224838248488
bert-base-uncased,first,pos,nonlinear_id,gride,PRON,10.80570274591446,13,0,12,18255,138,4.261381837285747,2.1398790864012365,-0.5345224838248488,0.8017837257372732,0.0,0.8017837257372732,0.0
bert-base-uncased,first,pos,nonlinear_id,gride,PROPN,13.86997626377986,13,0,12,11203,3808,4.049334335972284,3.580696939712437,0.5345224838248488,-0.5345224838248488,1.3363062095621219,-0.5345224838248488,1.3363062095621219
bert-base-uncased,first,pos,nonlinear_id,gride,PUNCT,9.44005749317316,13,0,12,22123,94,4.3448440193371205,1.9731278535996986,-0.8017837257372732,1.3363062095621219,-0.5345224838248488,1.3363062095621219,-0.5345224838248488
bert-base-uncased,first,pos,nonlinear_id,gride,SCONJ,8.60675283578726,13,0,12,3815,62,3.581494542290899,1.792391689498254,-1.6035674514745464,-1.3363062095621219,-1.0690449676496976,-1.3363062095621219,-1.0690449676496976
bert-base-uncased,first,pos,nonlinear_id,gride,VERB,14.853595146766075,13,0,12,22095,3538,4.344294005898313,3.5487578285737045,1.3363062095621219,1.0690449676496976,1.0690449676496976,1.0690449676496976,1.0690449676496976
bert-base-uncased,first,relation_type,nonlinear_id,gride,advmod,9.297637462615969,13,0,12,10307,704,4.0131322760460035,2.847572659142112,-1.5666989036012806,0.17407765595569785,-0.5222329678670935,0.17407765595569785,-0.5222329678670935
bert-base-uncased,first,relation_type,nonlinear_id,gride,amod,13.094586225656364,13,0,12,9312,1960,3.969042967305813,3.292256071356476,-0.5222329678670935,-0.8703882797784892,-0.17407765595569785,-0.8703882797784892,-0.17407765595569785
bert-base-uncased,first,relation_type,nonlinear_id,gride,case,13.446795248068296,13,0,12,16577,128,4.2195059374728565,2.1072099696478683,-0.17407765595569785,1.2185435916898848,-0.8703882797784892,1.2185435916898848,-0.8703882797784892
bert-base-uncased,first,relation_type,nonlinear_id,gride,conj,20.521298775306114,13,0,12,7557,3810,3.8783494222177755,3.5809249756756194,1.5666989036012806,-1.5666989036012806,1.5666989036012806,-1.5666989036012806,1.5666989036012806
bert-base-uncased,first,relation_type,nonlinear_id,gride,det,14.63199315392054,13,0,12,15562,31,4.192065410979292,1.4913616938342726,0.5222329678670935,0.5222329678670935,-1.5666989036012806,0.5222329678670935,-1.5666989036012806
bert-base-uncased,first,relation_type,nonlinear_id,gride,nsubj,13.582782415243296,13,0,12,15648,2562,4.194458837443526,3.4085791254086675,0.17407765595569785,0.8703882797784892,0.17407765595569785,0.8703882797784892,0.17407765595569785
bert-base-uncased,first,relation_type,nonlinear_id,gride,obj,15.42296915787917,13,0,12,9685,2978,3.9860996250551297,3.473924693416157,0.8703882797784892,-0.5222329678670935,0.5222329678670935,-0.5222329678670935,0.5222329678670935
bert-base-uncased,first,relation_type,nonlinear_id,gride,obl,15.503034151517427,13,0,12,8743,3228,3.941660478388392,3.5089335260500327,1.2185435916898848,-1.2185435916898848,1.2185435916898848,-1.2185435916898848,1.2185435916898848
bert-base-uncased,first,relation_type,nonlinear_id,gride,punct,9.440062976800478,13,0,12,22123,94,4.3448440193371205,1.9731278535996986,-1.2185435916898848,1.5666989036012806,-1.2185435916898848,1.5666989036012806,-1.2185435916898848
bert-base-uncased,first,relation_type,nonlinear_id,gride,root,13.07311256115253,13,0,12,10046,3032,4.00199317382353,3.481729196960016,-0.8703882797784892,-0.17407765595569785,0.8703882797784892,-0.17407765595569785,0.8703882797784892
gpt2,last,arity,isotropy,iso,0,0.0015930477708864,13,0,12,129064,7581,5.11080512079751,3.8797264966395772,-1.414213562373095,1.414213562373095,1.414213562373095,1.414213562373095,1.414213562373095
gpt2,last,arity,isotropy,iso,1,0.0019538659118831,13,0,12,20239,6441,4.306189050400426,3.808953299155911,-0.7071067811865475,0.7071067811865475,0.7071067811865475,0.7071067811865475,0.7071067811865475
gpt2,last,arity,isotropy,iso,2,0.002208425475356,13,0,12,18037,5846,4.256164305279615,3.7668588110214176,0.0,0.0,0.0,0.0,0.0
gpt2,last,arity,isotropy,iso,3,0.0025464153060545,13,0,12,13546,4621,4.131811071270342,3.664735968518705,0.7071067811865475,-1.414213562373095,-0.7071067811865475,-1.414213562373095,-0.7071067811865475
gpt2,last,arity,isotropy,iso,4,0.0028022466442332,13,0,12,14030,4534,4.14705767102836,3.6564815157904986,1.414213562373095,-0.7071067811865475,-1.414213562373095,-0.7071067811865475,-1.414213562373095
gpt2,last,head_dist,isotropy,iso,-1,0.0150482334339847,13,0,12,13038,2647,4.1152109767041685,3.422753941301348,-1.013889554129062,0.14484136487558028,-0.14484136487558028,0.14484136487558028,-0.14484136487558028
gpt2,last,head_dist,isotropy,iso,-2,0.0245338923817213,13,0,12,15690,5483,4.195622943586937,3.739018245883481,1.5932550136313832,0.7242068243779014,1.5932550136313832,0.7242068243779014,1.5932550136313832
gpt2,last,head_dist,isotropy,iso,-3,0.0237703845621301,13,0,12,10487,4117,4.020651268004342,3.614580866997486,1.3035722838802226,-0.14484136487558028,0.7242068243779014,-0.14484136487558028,0.7242068243779014
gpt2,last,head_dist,isotropy,iso,-4,0.0206010750978468,13,0,12,6684,3050,3.8250364412213536,3.484299839346786,0.14484136487558028,-0.43452409462674085,0.43452409462674085,-0.43452409462674085,0.43452409462674085
gpt2,last,head_dist,isotropy,iso,-5,0.0156769969751341,13,0,12,4545,2268,3.657533887557986,3.355643050220869,-0.43452409462674085,-1.3035722838802226,-0.43452409462674085,-1.3035722838802226,-0.43452409462674085
gpt2,last,head_dist,isotropy,iso,-6,0.0067626259898623,13,0,12,19585,4572,4.291923575883884,3.660106221723244,-1.5932550136313832,1.013889554129062,1.013889554129062,1.013889554129062,1.013889554129062
gpt2,last,head_dist,isotropy,iso,1,0.0226376715581863,13,0,12,57036,5218,4.756149060342383,3.717504074764202,1.013889554129062,1.5932550136313832,1.3035722838802226,1.5932550136313832,1.3035722838802226
gpt2,last,head_dist,isotropy,iso,2,0.0225232197329974,13,0,12,28588,2747,4.45618377342913,3.438858659420562,0.7242068243779014,1.3035722838802226,0.14484136487558028,1.3035722838802226,0.14484136487558028
gpt2,last,head_dist,isotropy,iso,3,0.0220609363168477,13,0,12,13592,1840,4.133283365860989,3.2648178230095364,0.43452409462674085,0.43452409462674085,-0.7242068243779014,0.43452409462674085,-0.7242068243779014
gpt2,last,head_dist,isotropy,iso,4,0.0169912467782313,13,0,12,6439,1171,3.808818425092124,3.068556895072363,-0.14484136487558028,-0.7242068243779014,-1.3035722838802226,-0.7242068243779014,-1.3035722838802226
gpt2,last,head_dist,isotropy,iso,5,0.0148596014343918,13,0,12,3249,795,3.511749711344983,2.9003671286564705,-1.3035722838802226,-1.5932550136313832,-1.5932550136313832,-1.5932550136313832,-1.5932550136313832
gpt2,last,head_dist,isotropy,iso,6,0.0150568652629421,13,0,12,5937,1779,3.7735670489260587,3.250175948083925,-0.7242068243779014,-1.013889554129062,-1.013889554129062,-1.013889554129062,-1.013889554129062
gpt2,last,index,isotropy,iso,1,0.0014317188716421,13,0,12,10067,1600,4.002900068611387,3.204119982655925,-1.5666989036012806,1.2185435916898848,-1.5666989036012806,1.2185435916898848,-1.5666989036012806
gpt2,last,index,isotropy,iso,10,0.0185296190365288,13,0,12,108145,12235,5.034006444971532,4.087603973687808,-1.2185435916898848,1.5666989036012806,1.5666989036012806,1.5666989036012806,1.5666989036012806
gpt2,last,index,isotropy,iso,2,0.0198253361561979,13,0,12,9647,2309,3.9843922785242656,3.3634239329171765,-0.8703882797784892,-0.5222329678670935,-1.2185435916898848,-0.5222329678670935,-1.2185435916898848
gpt2,last,index,isotropy,iso,3,0.0239417153195692,13,0,12,9800,2483,3.9912260756924947,3.394976719554564,1.2185435916898848,-0.17407765595569785,-0.8703882797784892,-0.17407765595569785,-0.8703882797784892
gpt2,last,index,isotropy,iso,4,0.0243986187717662,13,0,12,9932,2701,3.9970367108825267,3.431524584187451,1.5666989036012806,0.17407765595569785,-0.17407765595569785,0.17407765595569785,-0.17407765595569785
gpt2,last,index,isotropy,iso,5,0.0225135759951976,13,0,12,9948,2876,3.9977357765978985,3.458788881710845,0.8703882797784892,0.5222329678670935,0.8703882797784892,0.5222329678670935,0.8703882797784892
gpt2,last,index,isotropy,iso,6,0.022320317194009,13,0,12,9972,2891,3.998782269831736,3.4610480916706576,0.5222329678670935,0.8703882797784892,1.2185435916898848,0.8703882797784892,1.2185435916898848
gpt2,last,index,isotropy,iso,7,0.0219024548916002,13,0,12,9559,2820,3.9804124616068917,3.450249108319361,0.17407765595569785,-0.8703882797784892,0.5222329678670935,-0.8703882797784892,0.5222329678670935
gpt2,last,index,isotropy,iso,8,0.0216538462823686,13,0,12,9142,2709,3.961041216953312,3.4328090050331683,-0.17407765595569785,-1.2185435916898848,0.17407765595569785,-1.2185435916898848,0.17407765595569785
gpt2,last,index,isotropy,iso,9,0.0211108981882436,13,0,12,8704,2699,3.9397188823541045,3.431202884556517,-0.5222329678670935,-1.5666989036012806,-0.5222329678670935,-1.5666989036012806,-0.5222329678670935
gpt2,last,length,isotropy,iso,1,0.0015148813836276,13,0,12,29626,74,4.471673018500091,1.8692317197309762,-1.2185435916898848,0.5222329678670935,-1.5666989036012806,0.5222329678670935,-1.5666989036012806
gpt2,last,length,isotropy,iso,10,0.0026019852912912,13,0,12,7492,2782,3.8745977687032,3.4443571256560275,1.5666989036012806,-1.2185435916898848,1.5666989036012806,-1.2185435916898848,1.5666989036012806
gpt2,last,length,isotropy,iso,2,0.0015072541024821,13,0,12,29918,334,4.475932557842308,2.5237464668115646,-1.5666989036012806,0.8703882797784892,-1.2185435916898848,0.8703882797784892,-1.2185435916898848
gpt2,last,length,isotropy,iso,3,0.0015782341629696,13,0,12,36097,911,4.557471109451776,2.9595183769729982,-0.8703882797784892,1.5666989036012806,-0.8703882797784892,1.5666989036012806,-0.8703882797784892
gpt2,last,length,isotropy,iso,4,0.0017155558945467,13,0,12,33008,1660,4.518619210629076,3.220108088040055,-0.5222329678670935,1.2185435916898848,-0.17407765595569785,1.2185435916898848,-0.17407765595569785
gpt2,last,length,isotropy,iso,5,0.001865906220001,13,0,12,18892,2012,4.276277936904663,3.30362797638389,-0.17407765595569785,0.17407765595569785,0.17407765595569785,0.17407765595569785,0.17407765595569785
gpt2,last,length,isotropy,iso,6,0.0020475201219176,13,0,12,14274,2373,4.15454569242091,3.375297738217339,0.17407765595569785,-0.17407765595569785,0.8703882797784892,-0.17407765595569785,0.8703882797784892
gpt2,last,length,isotropy,iso,7,0.00219903814678,13,0,12,12188,2426,4.085932445550636,3.3848907965305544,0.5222329678670935,-0.5222329678670935,1.2185435916898848,-0.5222329678670935,1.2185435916898848
gpt2,last,length,isotropy,iso,8,0.0024320135663191,13,0,12,7895,2044,3.897352134344313,3.3104808914626753,1.2185435916898848,-0.8703882797784892,0.5222329678670935,-0.8703882797784892,0.5222329678670935
gpt2,last,length,isotropy,iso,9,0.0022973684468664,13,0,12,5526,1557,3.7424108805804925,3.1922886125681202,0.8703882797784892,-1.5666989036012806,-0.5222329678670935,-1.5666989036012806,-0.5222329678670935
gpt2,last,pos,isotropy,iso,ADJ,0.0022703999689278,13,0,12,12648,2156,4.102021856924153,3.3336487565147013,1.3363062095621219,0.0,0.8017837257372732,0.0,0.8017837257372732
gpt2,last,pos,isotropy,iso,ADP,0.0016212702478066,13,0,12,17557,116,4.24445030913543,2.0644579892269186,0.0,0.5345224838248488,-0.2672612419124244,0.5345224838248488,-0.2672612419124244
gpt2,last,pos,isotropy,iso,ADV,0.0015412415646445,13,0,12,9913,716,3.9962051061783246,2.8549130223078554,-0.2672612419124244,-0.8017837257372732,0.2672612419124244,-0.8017837257372732,0.2672612419124244
gpt2,last,pos,isotropy,iso,AUX,0.0017297050396266,13,0,12,11526,90,4.061678615245337,1.9542425094393248,0.2672612419124244,-0.2672612419124244,-0.8017837257372732,-0.2672612419124244,-0.8017837257372732
gpt2,last,pos,isotropy,iso,CCONJ,0.001482725698644,13,0,12,6627,21,3.821316970591097,1.3222192947339193,-0.8017837257372732,-1.0690449676496976,-1.6035674514745464,-1.0690449676496976,-1.6035674514745464
gpt2,last,pos,isotropy,iso,DET,0.0014214427926792,13,0,12,16123,36,4.207445853984251,1.5563025007672873,-1.3363062095621219,0.2672612419124244,-1.3363062095621219,0.2672612419124244,-1.3363062095621219
gpt2,last,pos,isotropy,iso,NOUN,0.0026617650247106,13,0,12,33607,6903,4.526429745983423,3.839037873388306,1.6035674514745464,1.6035674514745464,1.6035674514745464,1.6035674514745464,1.6035674514745464
gpt2,last,pos,isotropy,iso,NUM,0.0014882488265776,13,0,12,3675,728,3.5652573434202135,2.862131379313037,-0.5345224838248488,-1.6035674514745464,0.5345224838248488,-1.6035674514745464,0.5345224838248488
gpt2,last,pos,isotropy,iso,PRON,0.0013920463926086,13,0,12,18255,138,4.261381837285747,2.1398790864012365,-1.6035674514745464,0.8017837257372732,0.0,0.8017837257372732,0.0
gpt2,last,pos,isotropy,iso,PROPN,0.0018725902594338,13,0,12,11203,3808,4.049334335972284,3.580696939712437,0.8017837257372732,-0.5345224838248488,1.3363062095621219,-0.5345224838248488,1.3363062095621219
gpt2,last,pos,isotropy,iso,PUNCT,0.0018073618143366,13,0,12,22123,94,4.3448440193371205,1.9731278535996986,0.5345224838248488,1.3363062095621219,-0.5345224838248488,1.3363062095621219,-0.5345224838248488
gpt2,last,pos,isotropy,iso,SCONJ,0.0014260897878556,13,0,12,3815,62,3.581494542290899,1.792391689498254,-1.0690449676496976,-1.3363062095621219,-1.0690449676496976,-1.3363062095621219,-1.0690449676496976
gpt2,last,pos,isotropy,iso,VERB,0.002085992350028,13,0,12,22095,3538,4.344294005898313,3.5487578285737045,1.0690449676496976,1.0690449676496976,1.0690449676496976,1.0690449676496976,1.0690449676496976
gpt2,last,relation_type,isotropy,iso,advmod,0.0196287038807684,13,0,12,10307,704,4.0131322760460035,2.847572659142112,-0.17407765595569785,0.17407765595569785,-0.5222329678670935,0.17407765595569785,-0.5222329678670935
gpt2,last,relation_type,isotropy,iso,amod,0.0219383727615842,13,0,12,9312,1960,3.969042967305813,3.292256071356476,0.17407765595569785,-0.8703882797784892,-0.17407765595569785,-0.8703882797784892,-0.17407765595569785
gpt2,last,relation_type,isotropy,iso,case,0.0177343201536971,13,0,12,16577,128,4.2195059374728565,2.1072099696478683,-0.5222329678670935,1.2185435916898848,-0.8703882797784892,1.2185435916898848,-0.8703882797784892
gpt2,last,relation_type,isotropy,iso,conj,0.0225604311383973,13,0,12,7557,3810,3.8783494222177755,3.5809249756756194,0.8703882797784892,-1.5666989036012806,1.5666989036012806,-1.5666989036012806,1.5666989036012806
gpt2,last,relation_type,isotropy,iso,det,0.0089091545579811,13,0,12,15562,31,4.192065410979292,1.4913616938342726,-1.2185435916898848,0.5222329678670935,-1.5666989036012806,0.5222329678670935,-1.5666989036012806
gpt2,last,relation_type,isotropy,iso,nsubj,0.011660407261493,13,0,12,15648,2562,4.194458837443526,3.4085791254086675,-0.8703882797784892,0.8703882797784892,0.17407765595569785,0.8703882797784892,0.17407765595569785
gpt2,last,relation_type,isotropy,iso,obj,0.0219768487866251,13,0,12,9685,2978,3.9860996250551297,3.473924693416157,0.5222329678670935,-0.5222329678670935,0.5222329678670935,-0.5222329678670935,0.5222329678670935
gpt2,last,relation_type,isotropy,iso,obl,0.0238944997813982,13,0,12,8743,3228,3.941660478388392,3.5089335260500327,1.5666989036012806,-1.2185435916898848,1.2185435916898848,-1.2185435916898848,1.2185435916898848
gpt2,last,relation_type,isotropy,iso,punct,0.0073214071050572,13,0,12,22123,94,4.3448440193371205,1.9731278535996986,-1.5666989036012806,1.5666989036012806,-1.2185435916898848,1.5666989036012806,-1.2185435916898848
gpt2,last,relation_type,isotropy,iso,root,0.0228218207888018,13,0,12,10046,3032,4.00199317382353,3.481729196960016,1.2185435916898848,-0.17407765595569785,0.8703882797784892,-0.17407765595569785,0.8703882797784892
gpt2,last,index,linear_id,lpca99,1,55.750001393831695,13,0,12,10067,1600,4.002900068611387,3.204119982655925,-1.5666989036012806,1.2185435916898848,-1.5666989036012806,1.2185435916898848,-1.5666989036012806
gpt2,last,index,linear_id,lpca99,10,625.5230783315806,13,0,12,108145,12235,5.034006444971532,4.087603973687808,1.5666989036012806,1.5666989036012806,1.5666989036012806,1.5666989036012806,1.5666989036012806
gpt2,last,index,linear_id,lpca99,2,541.4576944204478,13,0,12,9647,2309,3.9843922785242656,3.3634239329171765,-1.2185435916898848,-0.5222329678670935,-1.2185435916898848,-0.5222329678670935,-1.2185435916898848
gpt2,last,index,linear_id,lpca99,3,582.4269115741437,13,0,12,9800,2483,3.9912260756924947,3.394976719554564,-0.8703882797784892,-0.17407765595569785,-0.8703882797784892,-0.17407765595569785,-0.8703882797784892
gpt2,last,index,linear_id,lpca99,4,599.0807682917668,13,0,12,9932,2701,3.9970367108825267,3.431524584187451,-0.5222329678670935,0.17407765595569785,-0.17407765595569785,0.17407765595569785,-0.17407765595569785
gpt2,last,index,linear_id,lpca99,5,609.3769249549279,13,0,12,9948,2876,3.9977357765978985,3.458788881710845,-0.17407765595569785,0.5222329678670935,0.8703882797784892,0.5222329678670935,0.8703882797784892
gpt2,last,index,linear_id,lpca99,6,611.7846198448768,13,0,12,9972,2891,3.998782269831736,3.4610480916706576,0.17407765595569785,0.8703882797784892,1.2185435916898848,0.8703882797784892,1.2185435916898848
gpt2,last,index,linear_id,lpca99,7,613.1923135610728,13,0,12,9559,2820,3.9804124616068917,3.450249108319361,0.5222329678670935,-0.8703882797784892,0.5222329678670935,-0.8703882797784892,0.5222329678670935
gpt2,last,index,linear_id,lpca99,8,613.4384530874399,13,0,12,9142,2709,3.961041216953312,3.4328090050331683,0.8703882797784892,-1.2185435916898848,0.17407765595569785,-1.2185435916898848,0.17407765595569785
gpt2,last,index,linear_id,lpca99,9,613.7653972919171,13,0,12,8704,2699,3.9397188823541045,3.431202884556517,1.2185435916898848,-1.5666989036012806,-0.5222329678670935,-1.5666989036012806,-0.5222329678670935
