subset,model,feature,class,metric,layer,mean,ci_low,ci_high,n_tokens,word_rep_mode,source_csv
raw,gpt2,relation_type,advmod,iso,9,0.10137742012739182,0.10000379383563995,0.10310053825378418,9485,last,en_ewt-ud-train_sentences.csv
raw,gpt2,relation_type,advmod,iso,10,0.10157511383295059,0.10024324804544449,0.10326774418354034,9485,last,en_ewt-ud-train_sentences.csv
raw,gpt2,relation_type,advmod,iso,11,0.07472768425941467,0.07362757623195648,0.07596715539693832,9485,last,en_ewt-ud-train_sentences.csv
raw,gpt2,relation_type,advmod,iso,12,0.0010200662072747946,0.0009781689150258899,0.0010591755853965878,9485,last,en_ewt-ud-train_sentences.csv
raw,gpt2,relation_type,amod,iso,0,0.036944977939128876,0.03607254475355148,0.03780869022011757,9076,last,en_ewt-ud-train_sentences.csv
raw,gpt2,relation_type,amod,iso,1,0.08810680359601974,0.08640942722558975,0.08928919583559036,9076,last,en_ewt-ud-train_sentences.csv
raw,gpt2,relation_type,amod,iso,2,0.09955807775259018,0.09780465811491013,0.10094445943832397,9076,last,en_ewt-ud-train_sentences.csv
raw,gpt2,relation_type,amod,iso,3,0.10746226459741592,0.10587550699710846,0.10908143222332001,9076,last,en_ewt-ud-train_sentences.csv
raw,gpt2,relation_type,amod,iso,4,0.11900649964809418,0.1173601746559143,0.12086272239685059,9076,last,en_ewt-ud-train_sentences.csv
raw,gpt2,relation_type,amod,iso,5,0.12451409548521042,0.12284128367900848,0.1264619082212448,9076,last,en_ewt-ud-train_sentences.csv
raw,gpt2,relation_type,amod,iso,6,0.1277584582567215,0.12605608999729156,0.12966124713420868,9076,last,en_ewt-ud-train_sentences.csv
raw,gpt2,relation_type,amod,iso,7,0.13008560240268707,0.12849488854408264,0.13178959488868713,9076,last,en_ewt-ud-train_sentences.csv
raw,gpt2,relation_type,amod,iso,8,0.12975913286209106,0.12803106009960175,0.13171954452991486,9076,last,en_ewt-ud-train_sentences.csv
raw,gpt2,relation_type,amod,iso,9,0.13921692967414856,0.13738439977169037,0.14104126393795013,9076,last,en_ewt-ud-train_sentences.csv
raw,gpt2,relation_type,amod,iso,10,0.14607921242713928,0.1439782977104187,0.1479082554578781,9076,last,en_ewt-ud-train_sentences.csv
raw,gpt2,relation_type,amod,iso,11,0.1137872040271759,0.11135417968034744,0.1161159947514534,9076,last,en_ewt-ud-train_sentences.csv
raw,gpt2,relation_type,amod,iso,12,0.0017031995812430978,0.0016204188577830791,0.0017852216260507703,9076,last,en_ewt-ud-train_sentences.csv
raw,gpt2,relation_type,root,iso,0,0.03647668659687042,0.03563876822590828,0.037227511405944824,8915,last,en_ewt-ud-train_sentences.csv
raw,gpt2,relation_type,root,iso,1,0.12064715474843979,0.11824886500835419,0.1231483593583107,8915,last,en_ewt-ud-train_sentences.csv
raw,gpt2,relation_type,root,iso,2,0.12603634595870972,0.12388499081134796,0.12829647958278656,8915,last,en_ewt-ud-train_sentences.csv
