model,model_tag,word_rep_mode,metric,layer,mean,ci_low,ci_high,n_tokens,source_csv
gpt2,gpt2,last,mle,1,8.567861557006836,8.567861557006836,8.567861557006836,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,last,mle,2,8.975982666015625,8.975982666015625,8.975982666015625,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,last,mle,3,10.562806129455566,10.562806129455566,10.562806129455566,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,last,mle,4,12.843785285949707,12.843785285949707,12.843785285949707,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,last,mle,5,14.110281944274902,14.110281944274902,14.110281944274902,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,last,mle,6,15.431870460510254,15.431870460510254,15.431870460510254,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,last,mle,7,16.344724655151367,16.344724655151367,16.344724655151367,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,last,mle,8,16.853607177734375,16.853607177734375,16.853607177734375,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,last,mle,9,17.40883445739746,17.40883445739746,17.40883445739746,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,last,mle,10,16.175628662109375,16.175628662109375,16.175628662109375,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,last,mle,11,15.347187042236328,15.347187042236328,15.347187042236328,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,last,mle,12,4.34382438659668,4.34382438659668,4.34382438659668,189167,en_ewt-ud-train_sentences.csv
