model,model_tag,word_rep_mode,metric,layer,mean,ci_low,ci_high,n_tokens,source_csv
bert-base-uncased,bert-base-uncased,mean,pr,7,67.7542495727539,67.7542495727539,67.7542495727539,189167,en_ewt-ud-train_sentences.csv
bert-base-uncased,bert-base-uncased,mean,pr,8,67.23091125488281,67.23091125488281,67.23091125488281,189167,en_ewt-ud-train_sentences.csv
bert-base-uncased,bert-base-uncased,mean,pr,9,63.57637405395508,63.57637405395508,63.57637405395508,189167,en_ewt-ud-train_sentences.csv
bert-base-uncased,bert-base-uncased,mean,pr,10,58.30001449584961,58.30001449584961,58.30001449584961,189167,en_ewt-ud-train_sentences.csv
bert-base-uncased,bert-base-uncased,mean,pr,11,52.427921295166016,52.427921295166016,52.427921295166016,189167,en_ewt-ud-train_sentences.csv
bert-base-uncased,bert-base-uncased,mean,pr,12,39.70860290527344,39.70860290527344,39.70860290527344,189167,en_ewt-ud-train_sentences.csv
bert-base-uncased,bert-base-uncased,last,pr,0,45.48419189453125,45.48419189453125,45.48419189453125,189167,en_ewt-ud-train_sentences.csv
bert-base-uncased,bert-base-uncased,last,pr,1,56.31427001953125,56.31427001953125,56.31427001953125,189167,en_ewt-ud-train_sentences.csv
bert-base-uncased,bert-base-uncased,last,pr,2,58.60822677612305,58.60822677612305,58.60822677612305,189167,en_ewt-ud-train_sentences.csv
bert-base-uncased,bert-base-uncased,last,pr,3,61.160430908203125,61.160430908203125,61.160430908203125,189167,en_ewt-ud-train_sentences.csv
bert-base-uncased,bert-base-uncased,last,pr,4,62.76374816894531,62.76374816894531,62.76374816894531,189167,en_ewt-ud-train_sentences.csv
bert-base-uncased,bert-base-uncased,last,pr,5,64.3065185546875,64.3065185546875,64.3065185546875,189167,en_ewt-ud-train_sentences.csv
bert-base-uncased,bert-base-uncased,last,pr,6,66.13607025146484,66.13607025146484,66.13607025146484,189167,en_ewt-ud-train_sentences.csv
bert-base-uncased,bert-base-uncased,last,pr,7,67.92378997802734,67.92378997802734,67.92378997802734,189167,en_ewt-ud-train_sentences.csv
bert-base-uncased,bert-base-uncased,last,pr,8,67.4619140625,67.4619140625,67.4619140625,189167,en_ewt-ud-train_sentences.csv
bert-base-uncased,bert-base-uncased,last,pr,9,64.346923828125,64.346923828125,64.346923828125,189167,en_ewt-ud-train_sentences.csv
bert-base-uncased,bert-base-uncased,last,pr,10,59.406734466552734,59.406734466552734,59.406734466552734,189167,en_ewt-ud-train_sentences.csv
bert-base-uncased,bert-base-uncased,last,pr,11,53.734642028808594,53.734642028808594,53.734642028808594,189167,en_ewt-ud-train_sentences.csv
bert-base-uncased,bert-base-uncased,last,pr,12,41.135868072509766,41.135868072509766,41.135868072509766,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,first,pr,0,12.07638168334961,12.07638168334961,12.07638168334961,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,first,pr,1,6.327143669128418,6.327143669128418,6.327143669128418,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,first,pr,2,1.1951841115951538,1.1951841115951538,1.1951841115951538,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,first,pr,3,1.0149133205413818,1.0149133205413818,1.0149133205413818,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,first,pr,4,1.0167059898376465,1.0167059898376465,1.0167059898376465,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,first,pr,5,1.0190855264663696,1.0190855264663696,1.0190855264663696,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,first,pr,6,1.0220720767974854,1.0220720767974854,1.0220720767974854,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,first,pr,7,1.0276576280593872,1.0276576280593872,1.0276576280593872,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,first,pr,8,1.036807656288147,1.036807656288147,1.036807656288147,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,first,pr,9,1.051352620124817,1.051352620124817,1.051352620124817,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,first,pr,10,1.074975609779358,1.074975609779358,1.074975609779358,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,first,pr,11,1.12131929397583,1.12131929397583,1.12131929397583,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,first,pr,12,1.7019922733306885,1.7019922733306885,1.7019922733306885,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,mean,pr,0,13.591384887695312,13.591384887695312,13.591384887695312,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,mean,pr,1,8.630049705505371,8.630049705505371,8.630049705505371,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,mean,pr,2,1.2490607500076294,1.2490607500076294,1.2490607500076294,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,mean,pr,3,1.0190670490264893,1.0190670490264893,1.0190670490264893,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,mean,pr,4,1.0214478969573975,1.0214478969573975,1.0214478969573975,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,mean,pr,5,1.024546504020691,1.024546504020691,1.024546504020691,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,mean,pr,6,1.0283406972885132,1.0283406972885132,1.0283406972885132,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,mean,pr,7,1.0355451107025146,1.0355451107025146,1.0355451107025146,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,mean,pr,8,1.047310709953308,1.047310709953308,1.047310709953308,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,mean,pr,9,1.0661085844039917,1.0661085844039917,1.0661085844039917,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,mean,pr,10,1.0972644090652466,1.0972644090652466,1.0972644090652466,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,mean,pr,11,1.1582562923431396,1.1582562923431396,1.1582562923431396,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,mean,pr,12,1.740420937538147,1.740420937538147,1.740420937538147,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,last,pr,0,15.629295349121094,15.629295349121094,15.629295349121094,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,last,pr,1,10.501058578491211,10.501058578491211,10.501058578491211,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,last,pr,2,1.2894567251205444,1.2894567251205444,1.2894567251205444,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,last,pr,3,1.0220662355422974,1.0220662355422974,1.0220662355422974,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,last,pr,4,1.0247944593429565,1.0247944593429565,1.0247944593429565,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,last,pr,5,1.0283102989196777,1.0283102989196777,1.0283102989196777,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,last,pr,6,1.032557487487793,1.032557487487793,1.032557487487793,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,last,pr,7,1.0407875776290894,1.0407875776290894,1.0407875776290894,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,last,pr,8,1.0543886423110962,1.0543886423110962,1.0543886423110962,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,last,pr,9,1.0759270191192627,1.0759270191192627,1.0759270191192627,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,last,pr,10,1.112011194229126,1.112011194229126,1.112011194229126,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,last,pr,11,1.182788610458374,1.182788610458374,1.182788610458374,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,last,pr,12,1.7733370065689087,1.7733370065689087,1.7733370065689087,189167,en_ewt-ud-train_sentences.csv
