model,model_tag,word_rep_mode,metric,layer,mean,ci_low,ci_high,n_tokens,source_csv
gpt2,gpt2,mean,mada,5,43.675758361816406,43.675758361816406,43.675758361816406,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,mean,mada,6,45.175167083740234,45.175167083740234,45.175167083740234,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,mean,mada,7,34.734683990478516,34.734683990478516,34.734683990478516,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,mean,mada,8,41.66669845581055,41.66669845581055,41.66669845581055,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,mean,mada,9,32.684505462646484,32.684505462646484,32.684505462646484,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,mean,mada,10,47.53404998779297,47.53404998779297,47.53404998779297,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,mean,mada,11,24.02409553527832,24.02409553527832,24.02409553527832,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,mean,mada,12,4.190103530883789,4.190103530883789,4.190103530883789,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,last,mada,0,14.336264610290527,14.336264610290527,14.336264610290527,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,last,mada,1,26.79213523864746,26.79213523864746,26.79213523864746,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,last,mada,2,57.21176528930664,57.21176528930664,57.21176528930664,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,last,mada,3,34.66329574584961,34.66329574584961,34.66329574584961,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,last,mada,4,44.73628616333008,44.73628616333008,44.73628616333008,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,last,mada,5,42.37853240966797,42.37853240966797,42.37853240966797,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,last,mada,6,42.65345764160156,42.65345764160156,42.65345764160156,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,last,mada,7,33.317501068115234,33.317501068115234,33.317501068115234,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,last,mada,8,39.850215911865234,39.850215911865234,39.850215911865234,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,last,mada,9,31.964418411254883,31.964418411254883,31.964418411254883,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,last,mada,10,43.17802429199219,43.17802429199219,43.17802429199219,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,last,mada,11,23.065046310424805,23.065046310424805,23.065046310424805,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,last,mada,12,4.389394283294678,4.389394283294678,4.389394283294678,189167,en_ewt-ud-train_sentences.csv
