model,model_tag,word_rep_mode,metric,layer,mean,ci_low,ci_high,n_tokens,source_csv
gpt2,gpt2,mean,mom,7,1.808262825012207,1.808262825012207,1.808262825012207,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,mean,mom,8,1.6291853189468384,1.6291853189468384,1.6291853189468384,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,mean,mom,9,1.2799112796783447,1.2799112796783447,1.2799112796783447,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,mean,mom,10,1.1568102836608887,1.1568102836608887,1.1568102836608887,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,mean,mom,11,1.024513602256775,1.024513602256775,1.024513602256775,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,mean,mom,12,0.6609563231468201,0.6609563231468201,0.6609563231468201,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,last,mom,0,0.978733479976654,0.978733479976654,0.978733479976654,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,last,mom,1,0.7711061239242554,0.7711061239242554,0.7711061239242554,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,last,mom,2,1.5438780784606934,1.5438780784606934,1.5438780784606934,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,last,mom,3,1.384269118309021,1.384269118309021,1.384269118309021,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,last,mom,4,1.3410261869430542,1.3410261869430542,1.3410261869430542,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,last,mom,5,1.2643964290618896,1.2643964290618896,1.2643964290618896,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,last,mom,6,1.3012444972991943,1.3012444972991943,1.3012444972991943,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,last,mom,7,1.2778143882751465,1.2778143882751465,1.2778143882751465,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,last,mom,8,1.1934295892715454,1.1934295892715454,1.1934295892715454,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,last,mom,9,1.0037680864334106,1.0037680864334106,1.0037680864334106,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,last,mom,10,0.9291772246360779,0.9291772246360779,0.9291772246360779,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,last,mom,11,0.8448880910873413,0.8448880910873413,0.8448880910873413,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,last,mom,12,0.6610797643661499,0.6610797643661499,0.6610797643661499,189167,en_ewt-ud-train_sentences.csv
