subset,model,feature,class,metric,layer,mean,ci_low,ci_high,metric_table_n_tokens,word_rep_mode,source_csv,source_path,source_path_relative,metric_family,n_tokens,n_types,model_label,metric_label,row_label
raw,bert-base-uncased,head_dist,4,gride,1,5.784918308258057,5.386775493621826,6.36001443862915,6439,first,en_ewt-ud-train_sentences.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_HEADDIST/headdist_bootstrap/headdist_raw_gride_bert-base-uncased.csv,bert/tables_HEADDIST/headdist_bootstrap/headdist_raw_gride_bert-base-uncased.csv,nonlinear_id,6439,1171,BERT,NLID (GRIDE),BERT NLID (GRIDE)
raw,bert-base-uncased,head_dist,4,gride,2,7.253035068511963,6.828217029571533,7.9511799812316895,6439,first,en_ewt-ud-train_sentences.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_HEADDIST/headdist_bootstrap/headdist_raw_gride_bert-base-uncased.csv,bert/tables_HEADDIST/headdist_bootstrap/headdist_raw_gride_bert-base-uncased.csv,nonlinear_id,6439,1171,BERT,NLID (GRIDE),BERT NLID (GRIDE)
raw,bert-base-uncased,head_dist,4,gride,3,7.813843727111816,7.395571708679199,8.391098976135254,6439,first,en_ewt-ud-train_sentences.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_HEADDIST/headdist_bootstrap/headdist_raw_gride_bert-base-uncased.csv,bert/tables_HEADDIST/headdist_bootstrap/headdist_raw_gride_bert-base-uncased.csv,nonlinear_id,6439,1171,BERT,NLID (GRIDE),BERT NLID (GRIDE)
raw,bert-base-uncased,head_dist,4,gride,4,8.64453125,8.187774658203125,9.100138664245604,6439,first,en_ewt-ud-train_sentences.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_HEADDIST/headdist_bootstrap/headdist_raw_gride_bert-base-uncased.csv,bert/tables_HEADDIST/headdist_bootstrap/headdist_raw_gride_bert-base-uncased.csv,nonlinear_id,6439,1171,BERT,NLID (GRIDE),BERT NLID (GRIDE)
raw,bert-base-uncased,head_dist,4,gride,5,10.4173002243042,9.869410514831545,10.83349323272705,6439,first,en_ewt-ud-train_sentences.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_HEADDIST/headdist_bootstrap/headdist_raw_gride_bert-base-uncased.csv,bert/tables_HEADDIST/headdist_bootstrap/headdist_raw_gride_bert-base-uncased.csv,nonlinear_id,6439,1171,BERT,NLID (GRIDE),BERT NLID (GRIDE)
raw,bert-base-uncased,head_dist,4,gride,6,12.556862831115724,11.961145401000977,12.993124961853027,6439,first,en_ewt-ud-train_sentences.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_HEADDIST/headdist_bootstrap/headdist_raw_gride_bert-base-uncased.csv,bert/tables_HEADDIST/headdist_bootstrap/headdist_raw_gride_bert-base-uncased.csv,nonlinear_id,6439,1171,BERT,NLID (GRIDE),BERT NLID (GRIDE)
raw,bert-base-uncased,head_dist,4,gride,7,14.325488090515137,13.824078559875488,14.742817878723145,6439,first,en_ewt-ud-train_sentences.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_HEADDIST/headdist_bootstrap/headdist_raw_gride_bert-base-uncased.csv,bert/tables_HEADDIST/headdist_bootstrap/headdist_raw_gride_bert-base-uncased.csv,nonlinear_id,6439,1171,BERT,NLID (GRIDE),BERT NLID (GRIDE)
raw,bert-base-uncased,head_dist,4,gride,8,14.288042068481444,13.79266357421875,14.7587890625,6439,first,en_ewt-ud-train_sentences.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_HEADDIST/headdist_bootstrap/headdist_raw_gride_bert-base-uncased.csv,bert/tables_HEADDIST/headdist_bootstrap/headdist_raw_gride_bert-base-uncased.csv,nonlinear_id,6439,1171,BERT,NLID (GRIDE),BERT NLID (GRIDE)
raw,bert-base-uncased,head_dist,4,gride,9,15.641366958618164,15.191831588745115,16.121803283691406,6439,first,en_ewt-ud-train_sentences.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_HEADDIST/headdist_bootstrap/headdist_raw_gride_bert-base-uncased.csv,bert/tables_HEADDIST/headdist_bootstrap/headdist_raw_gride_bert-base-uncased.csv,nonlinear_id,6439,1171,BERT,NLID (GRIDE),BERT NLID (GRIDE)
raw,bert-base-uncased,head_dist,4,gride,10,20.70838737487793,19.786088943481445,21.53384780883789,6439,first,en_ewt-ud-train_sentences.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_HEADDIST/headdist_bootstrap/headdist_raw_gride_bert-base-uncased.csv,bert/tables_HEADDIST/headdist_bootstrap/headdist_raw_gride_bert-base-uncased.csv,nonlinear_id,6439,1171,BERT,NLID (GRIDE),BERT NLID (GRIDE)
raw,bert-base-uncased,head_dist,4,gride,11,18.1768856048584,17.44316291809082,18.933088302612305,6439,first,en_ewt-ud-train_sentences.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_HEADDIST/headdist_bootstrap/headdist_raw_gride_bert-base-uncased.csv,bert/tables_HEADDIST/headdist_bootstrap/headdist_raw_gride_bert-base-uncased.csv,nonlinear_id,6439,1171,BERT,NLID (GRIDE),BERT NLID (GRIDE)
raw,bert-base-uncased,head_dist,4,gride,12,17.085582733154297,16.485820770263672,17.742700576782227,6439,first,en_ewt-ud-train_sentences.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_HEADDIST/headdist_bootstrap/headdist_raw_gride_bert-base-uncased.csv,bert/tables_HEADDIST/headdist_bootstrap/headdist_raw_gride_bert-base-uncased.csv,nonlinear_id,6439,1171,BERT,NLID (GRIDE),BERT NLID (GRIDE)
raw,bert-base-uncased,head_dist,5,gride,0,4.596618175506592,4.164244651794434,5.012400627136231,3249,first,en_ewt-ud-train_sentences.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_HEADDIST/headdist_bootstrap/headdist_raw_gride_bert-base-uncased.csv,bert/tables_HEADDIST/headdist_bootstrap/headdist_raw_gride_bert-base-uncased.csv,nonlinear_id,3249,795,BERT,NLID (GRIDE),BERT NLID (GRIDE)
raw,bert-base-uncased,head_dist,5,gride,1,6.0637688636779785,5.525205612182617,6.6844401359558105,3249,first,en_ewt-ud-train_sentences.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_HEADDIST/headdist_bootstrap/headdist_raw_gride_bert-base-uncased.csv,bert/tables_HEADDIST/headdist_bootstrap/headdist_raw_gride_bert-base-uncased.csv,nonlinear_id,3249,795,BERT,NLID (GRIDE),BERT NLID (GRIDE)
raw,bert-base-uncased,head_dist,5,gride,2,7.690010070800781,7.052906513214111,8.33615779876709,3249,first,en_ewt-ud-train_sentences.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_HEADDIST/headdist_bootstrap/headdist_raw_gride_bert-base-uncased.csv,bert/tables_HEADDIST/headdist_bootstrap/headdist_raw_gride_bert-base-uncased.csv,nonlinear_id,3249,795,BERT,NLID (GRIDE),BERT NLID (GRIDE)
raw,bert-base-uncased,head_dist,5,gride,3,8.703222274780273,8.21125602722168,9.40309238433838,3249,first,en_ewt-ud-train_sentences.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_HEADDIST/headdist_bootstrap/headdist_raw_gride_bert-base-uncased.csv,bert/tables_HEADDIST/headdist_bootstrap/headdist_raw_gride_bert-base-uncased.csv,nonlinear_id,3249,795,BERT,NLID (GRIDE),BERT NLID (GRIDE)
raw,bert-base-uncased,head_dist,5,gride,4,9.8933687210083,9.370853424072266,10.477116584777832,3249,first,en_ewt-ud-train_sentences.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_HEADDIST/headdist_bootstrap/headdist_raw_gride_bert-base-uncased.csv,bert/tables_HEADDIST/headdist_bootstrap/headdist_raw_gride_bert-base-uncased.csv,nonlinear_id,3249,795,BERT,NLID (GRIDE),BERT NLID (GRIDE)
raw,bert-base-uncased,head_dist,5,gride,5,11.930705070495604,11.476597785949709,12.449905395507812,3249,first,en_ewt-ud-train_sentences.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_HEADDIST/headdist_bootstrap/headdist_raw_gride_bert-base-uncased.csv,bert/tables_HEADDIST/headdist_bootstrap/headdist_raw_gride_bert-base-uncased.csv,nonlinear_id,3249,795,BERT,NLID (GRIDE),BERT NLID (GRIDE)
raw,bert-base-uncased,head_dist,5,gride,6,14.612103462219238,14.124302864074709,15.034833908081056,3249,first,en_ewt-ud-train_sentences.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_HEADDIST/headdist_bootstrap/headdist_raw_gride_bert-base-uncased.csv,bert/tables_HEADDIST/headdist_bootstrap/headdist_raw_gride_bert-base-uncased.csv,nonlinear_id,3249,795,BERT,NLID (GRIDE),BERT NLID (GRIDE)
raw,bert-base-uncased,head_dist,5,gride,7,16.330406188964844,15.875872611999512,16.762306213378906,3249,first,en_ewt-ud-train_sentences.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_HEADDIST/headdist_bootstrap/headdist_raw_gride_bert-base-uncased.csv,bert/tables_HEADDIST/headdist_bootstrap/headdist_raw_gride_bert-base-uncased.csv,nonlinear_id,3249,795,BERT,NLID (GRIDE),BERT NLID (GRIDE)
raw,bert-base-uncased,head_dist,5,gride,8,15.976038932800291,15.412152290344238,16.462846755981445,3249,first,en_ewt-ud-train_sentences.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_HEADDIST/headdist_bootstrap/headdist_raw_gride_bert-base-uncased.csv,bert/tables_HEADDIST/headdist_bootstrap/headdist_raw_gride_bert-base-uncased.csv,nonlinear_id,3249,795,BERT,NLID (GRIDE),BERT NLID (GRIDE)
raw,bert-base-uncased,head_dist,5,gride,9,16.802343368530273,16.220298767089844,17.45152473449707,3249,first,en_ewt-ud-train_sentences.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_HEADDIST/headdist_bootstrap/headdist_raw_gride_bert-base-uncased.csv,bert/tables_HEADDIST/headdist_bootstrap/headdist_raw_gride_bert-base-uncased.csv,nonlinear_id,3249,795,BERT,NLID (GRIDE),BERT NLID (GRIDE)
raw,bert-base-uncased,head_dist,5,gride,10,22.33329963684082,21.1824951171875,23.35934066772461,3249,first,en_ewt-ud-train_sentences.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_HEADDIST/headdist_bootstrap/headdist_raw_gride_bert-base-uncased.csv,bert/tables_HEADDIST/headdist_bootstrap/headdist_raw_gride_bert-base-uncased.csv,nonlinear_id,3249,795,BERT,NLID (GRIDE),BERT NLID (GRIDE)
raw,bert-base-uncased,head_dist,5,gride,11,19.347888946533203,18.80010414123535,20.090900421142575,3249,first,en_ewt-ud-train_sentences.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_HEADDIST/headdist_bootstrap/headdist_raw_gride_bert-base-uncased.csv,bert/tables_HEADDIST/headdist_bootstrap/headdist_raw_gride_bert-base-uncased.csv,nonlinear_id,3249,795,BERT,NLID (GRIDE),BERT NLID (GRIDE)
raw,bert-base-uncased,head_dist,5,gride,12,17.687402725219727,16.901836395263672,18.162525177001957,3249,first,en_ewt-ud-train_sentences.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_HEADDIST/headdist_bootstrap/headdist_raw_gride_bert-base-uncased.csv,bert/tables_HEADDIST/headdist_bootstrap/headdist_raw_gride_bert-base-uncased.csv,nonlinear_id,3249,795,BERT,NLID (GRIDE),BERT NLID (GRIDE)
raw,bert-base-uncased,head_dist,6,gride,0,6.392317295074463,5.496404647827148,7.719274997711182,5937,first,en_ewt-ud-train_sentences.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_HEADDIST/headdist_bootstrap/headdist_raw_gride_bert-base-uncased.csv,bert/tables_HEADDIST/headdist_bootstrap/headdist_raw_gride_bert-base-uncased.csv,nonlinear_id,5937,1779,BERT,NLID (GRIDE),BERT NLID (GRIDE)
raw,bert-base-uncased,head_dist,6,gride,1,7.729866981506348,6.78441858291626,8.972712516784668,5937,first,en_ewt-ud-train_sentences.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_HEADDIST/headdist_bootstrap/headdist_raw_gride_bert-base-uncased.csv,bert/tables_HEADDIST/headdist_bootstrap/headdist_raw_gride_bert-base-uncased.csv,nonlinear_id,5937,1779,BERT,NLID (GRIDE),BERT NLID (GRIDE)
raw,bert-base-uncased,head_dist,6,gride,2,10.061111450195312,8.99450397491455,11.470818519592283,5937,first,en_ewt-ud-train_sentences.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_HEADDIST/headdist_bootstrap/headdist_raw_gride_bert-base-uncased.csv,bert/tables_HEADDIST/headdist_bootstrap/headdist_raw_gride_bert-base-uncased.csv,nonlinear_id,5937,1779,BERT,NLID (GRIDE),BERT NLID (GRIDE)
raw,bert-base-uncased,head_dist,6,gride,3,11.471263885498049,10.548728942871094,12.794231414794922,5937,first,en_ewt-ud-train_sentences.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_HEADDIST/headdist_bootstrap/headdist_raw_gride_bert-base-uncased.csv,bert/tables_HEADDIST/headdist_bootstrap/headdist_raw_gride_bert-base-uncased.csv,nonlinear_id,5937,1779,BERT,NLID (GRIDE),BERT NLID (GRIDE)
raw,bert-base-uncased,head_dist,6,gride,4,11.789609909057615,11.11172580718994,12.709505081176758,5937,first,en_ewt-ud-train_sentences.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_HEADDIST/headdist_bootstrap/headdist_raw_gride_bert-base-uncased.csv,bert/tables_HEADDIST/headdist_bootstrap/headdist_raw_gride_bert-base-uncased.csv,nonlinear_id,5937,1779,BERT,NLID (GRIDE),BERT NLID (GRIDE)
raw,bert-base-uncased,head_dist,6,gride,5,13.104131698608398,12.504576683044434,13.878275871276855,5937,first,en_ewt-ud-train_sentences.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_HEADDIST/headdist_bootstrap/headdist_raw_gride_bert-base-uncased.csv,bert/tables_HEADDIST/headdist_bootstrap/headdist_raw_gride_bert-base-uncased.csv,nonlinear_id,5937,1779,BERT,NLID (GRIDE),BERT NLID (GRIDE)
raw,bert-base-uncased,head_dist,6,gride,6,14.345739364624023,13.712298393249512,15.1608247756958,5937,first,en_ewt-ud-train_sentences.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_HEADDIST/headdist_bootstrap/headdist_raw_gride_bert-base-uncased.csv,bert/tables_HEADDIST/headdist_bootstrap/headdist_raw_gride_bert-base-uncased.csv,nonlinear_id,5937,1779,BERT,NLID (GRIDE),BERT NLID (GRIDE)
raw,bert-base-uncased,head_dist,6,gride,7,15.310986518859863,14.637205123901367,16.005802154541016,5937,first,en_ewt-ud-train_sentences.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_HEADDIST/headdist_bootstrap/headdist_raw_gride_bert-base-uncased.csv,bert/tables_HEADDIST/headdist_bootstrap/headdist_raw_gride_bert-base-uncased.csv,nonlinear_id,5937,1779,BERT,NLID (GRIDE),BERT NLID (GRIDE)
raw,bert-base-uncased,head_dist,6,gride,8,14.917271614074709,14.3367919921875,15.45557975769043,5937,first,en_ewt-ud-train_sentences.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_HEADDIST/headdist_bootstrap/headdist_raw_gride_bert-base-uncased.csv,bert/tables_HEADDIST/headdist_bootstrap/headdist_raw_gride_bert-base-uncased.csv,nonlinear_id,5937,1779,BERT,NLID (GRIDE),BERT NLID (GRIDE)
raw,bert-base-uncased,head_dist,6,gride,9,16.2977352142334,15.530529975891112,16.95656394958496,5937,first,en_ewt-ud-train_sentences.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_HEADDIST/headdist_bootstrap/headdist_raw_gride_bert-base-uncased.csv,bert/tables_HEADDIST/headdist_bootstrap/headdist_raw_gride_bert-base-uncased.csv,nonlinear_id,5937,1779,BERT,NLID (GRIDE),BERT NLID (GRIDE)
raw,bert-base-uncased,head_dist,6,gride,10,23.250215530395508,21.546316146850582,24.47450065612793,5937,first,en_ewt-ud-train_sentences.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_HEADDIST/headdist_bootstrap/headdist_raw_gride_bert-base-uncased.csv,bert/tables_HEADDIST/headdist_bootstrap/headdist_raw_gride_bert-base-uncased.csv,nonlinear_id,5937,1779,BERT,NLID (GRIDE),BERT NLID (GRIDE)
raw,bert-base-uncased,head_dist,6,gride,11,20.191600799560547,19.20163917541504,20.926708221435547,5937,first,en_ewt-ud-train_sentences.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_HEADDIST/headdist_bootstrap/headdist_raw_gride_bert-base-uncased.csv,bert/tables_HEADDIST/headdist_bootstrap/headdist_raw_gride_bert-base-uncased.csv,nonlinear_id,5937,1779,BERT,NLID (GRIDE),BERT NLID (GRIDE)
raw,bert-base-uncased,head_dist,6,gride,12,18.936674118041992,18.09608459472656,19.659683227539062,5937,first,en_ewt-ud-train_sentences.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_HEADDIST/headdist_bootstrap/headdist_raw_gride_bert-base-uncased.csv,bert/tables_HEADDIST/headdist_bootstrap/headdist_raw_gride_bert-base-uncased.csv,nonlinear_id,5937,1779,BERT,NLID (GRIDE),BERT NLID (GRIDE)
raw,bert-base-uncased,head_dist,-6,iso,0,0.0079537322744727,0.0078451782464981,0.0080472016707062,19585,first,en_ewt-ud-train_sentences.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_HEADDIST/headdist_bootstrap/headdist_raw_iso_bert-base-uncased.csv,bert/tables_HEADDIST/headdist_bootstrap/headdist_raw_iso_bert-base-uncased.csv,isotropy,19585,4572,BERT,IsoScore,BERT IsoScore
raw,bert-base-uncased,head_dist,-6,iso,1,0.0118028409779071,0.0116232279688119,0.0119574312120676,19585,first,en_ewt-ud-train_sentences.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_HEADDIST/headdist_bootstrap/headdist_raw_iso_bert-base-uncased.csv,bert/tables_HEADDIST/headdist_bootstrap/headdist_raw_iso_bert-base-uncased.csv,isotropy,19585,4572,BERT,IsoScore,BERT IsoScore
raw,bert-base-uncased,head_dist,-6,iso,2,0.0151398740708827,0.0149140777066349,0.0153212081640958,19585,first,en_ewt-ud-train_sentences.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_HEADDIST/headdist_bootstrap/headdist_raw_iso_bert-base-uncased.csv,bert/tables_HEADDIST/headdist_bootstrap/headdist_raw_iso_bert-base-uncased.csv,isotropy,19585,4572,BERT,IsoScore,BERT IsoScore
raw,bert-base-uncased,head_dist,-6,iso,3,0.0131072970107197,0.0129219349473714,0.0132731646299362,19585,first,en_ewt-ud-train_sentences.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_HEADDIST/headdist_bootstrap/headdist_raw_iso_bert-base-uncased.csv,bert/tables_HEADDIST/headdist_bootstrap/headdist_raw_iso_bert-base-uncased.csv,isotropy,19585,4572,BERT,IsoScore,BERT IsoScore
raw,bert-base-uncased,head_dist,-6,iso,4,0.0095696989446878,0.0094379633665084,0.0097051383927464,19585,first,en_ewt-ud-train_sentences.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_HEADDIST/headdist_bootstrap/headdist_raw_iso_bert-base-uncased.csv,bert/tables_HEADDIST/headdist_bootstrap/headdist_raw_iso_bert-base-uncased.csv,isotropy,19585,4572,BERT,IsoScore,BERT IsoScore
raw,bert-base-uncased,head_dist,-6,iso,5,0.0099627394229173,0.0098237479105591,0.0101038087159395,19585,first,en_ewt-ud-train_sentences.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_HEADDIST/headdist_bootstrap/headdist_raw_iso_bert-base-uncased.csv,bert/tables_HEADDIST/headdist_bootstrap/headdist_raw_iso_bert-base-uncased.csv,isotropy,19585,4572,BERT,IsoScore,BERT IsoScore
raw,bert-base-uncased,head_dist,-6,iso,6,0.0088098822161555,0.008695526048541,0.008930679410696,19585,first,en_ewt-ud-train_sentences.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_HEADDIST/headdist_bootstrap/headdist_raw_iso_bert-base-uncased.csv,bert/tables_HEADDIST/headdist_bootstrap/headdist_raw_iso_bert-base-uncased.csv,isotropy,19585,4572,BERT,IsoScore,BERT IsoScore
raw,bert-base-uncased,head_dist,-6,iso,7,0.0089888451620936,0.0088796000927686,0.0091140735894441,19585,first,en_ewt-ud-train_sentences.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_HEADDIST/headdist_bootstrap/headdist_raw_iso_bert-base-uncased.csv,bert/tables_HEADDIST/headdist_bootstrap/headdist_raw_iso_bert-base-uncased.csv,isotropy,19585,4572,BERT,IsoScore,BERT IsoScore
raw,bert-base-uncased,head_dist,-6,iso,8,0.0086248172447085,0.0085234865546226,0.0087537663057446,19585,first,en_ewt-ud-train_sentences.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_HEADDIST/headdist_bootstrap/headdist_raw_iso_bert-base-uncased.csv,bert/tables_HEADDIST/headdist_bootstrap/headdist_raw_iso_bert-base-uncased.csv,isotropy,19585,4572,BERT,IsoScore,BERT IsoScore
raw,bert-base-uncased,head_dist,-6,iso,9,0.0103295277804136,0.0102008590474724,0.0105059752240777,19585,first,en_ewt-ud-train_sentences.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_HEADDIST/headdist_bootstrap/headdist_raw_iso_bert-base-uncased.csv,bert/tables_HEADDIST/headdist_bootstrap/headdist_raw_iso_bert-base-uncased.csv,isotropy,19585,4572,BERT,IsoScore,BERT IsoScore
raw,bert-base-uncased,head_dist,-6,iso,10,0.0105211306363344,0.0103655327111482,0.010706971399486,19585,first,en_ewt-ud-train_sentences.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_HEADDIST/headdist_bootstrap/headdist_raw_iso_bert-base-uncased.csv,bert/tables_HEADDIST/headdist_bootstrap/headdist_raw_iso_bert-base-uncased.csv,isotropy,19585,4572,BERT,IsoScore,BERT IsoScore
raw,bert-base-uncased,head_dist,-6,iso,11,0.0080467024818062,0.0079404264688491,0.0081905415281653,19585,first,en_ewt-ud-train_sentences.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_HEADDIST/headdist_bootstrap/headdist_raw_iso_bert-base-uncased.csv,bert/tables_HEADDIST/headdist_bootstrap/headdist_raw_iso_bert-base-uncased.csv,isotropy,19585,4572,BERT,IsoScore,BERT IsoScore
raw,bert-base-uncased,head_dist,-6,iso,12,0.0044500795193016,0.0044017559848725,0.0045177126303315,19585,first,en_ewt-ud-train_sentences.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_HEADDIST/headdist_bootstrap/headdist_raw_iso_bert-base-uncased.csv,bert/tables_HEADDIST/headdist_bootstrap/headdist_raw_iso_bert-base-uncased.csv,isotropy,19585,4572,BERT,IsoScore,BERT IsoScore
raw,bert-base-uncased,head_dist,-5,iso,0,0.0216180495917797,0.0204504672437906,0.0230767913162708,4545,first,en_ewt-ud-train_sentences.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_HEADDIST/headdist_bootstrap/headdist_raw_iso_bert-base-uncased.csv,bert/tables_HEADDIST/headdist_bootstrap/headdist_raw_iso_bert-base-uncased.csv,isotropy,4545,2268,BERT,IsoScore,BERT IsoScore
raw,bert-base-uncased,head_dist,-5,iso,1,0.035074558109045,0.0329995937645435,0.037443995475769,4545,first,en_ewt-ud-train_sentences.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_HEADDIST/headdist_bootstrap/headdist_raw_iso_bert-base-uncased.csv,bert/tables_HEADDIST/headdist_bootstrap/headdist_raw_iso_bert-base-uncased.csv,isotropy,4545,2268,BERT,IsoScore,BERT IsoScore
raw,bert-base-uncased,head_dist,-5,iso,2,0.0446125827729702,0.0418827719986438,0.0474811755120754,4545,first,en_ewt-ud-train_sentences.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_HEADDIST/headdist_bootstrap/headdist_raw_iso_bert-base-uncased.csv,bert/tables_HEADDIST/headdist_bootstrap/headdist_raw_iso_bert-base-uncased.csv,isotropy,4545,2268,BERT,IsoScore,BERT IsoScore
raw,bert-base-uncased,head_dist,-5,iso,3,0.0397600084543228,0.0369196124374866,0.042446844279766,4545,first,en_ewt-ud-train_sentences.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_HEADDIST/headdist_bootstrap/headdist_raw_iso_bert-base-uncased.csv,bert/tables_HEADDIST/headdist_bootstrap/headdist_raw_iso_bert-base-uncased.csv,isotropy,4545,2268,BERT,IsoScore,BERT IsoScore
