timestamp	feature	model	pid	rss_kb	rss_gb
2026-05-10T12:20:28+02:00	pos	bert	719053	6211616	5.92
2026-05-10T12:20:28+02:00	pos	bert	28	4743416	4.52
2026-05-10T12:20:43+02:00	pos	bert	719053	6576440	6.27
2026-05-10T12:20:43+02:00	pos	bert	28	4713496	4.50
2026-05-10T12:20:58+02:00	pos	bert	719053	6218704	5.93
2026-05-10T12:20:58+02:00	pos	bert	28	4756224	4.54
2026-05-10T12:21:13+02:00	pos	bert	719053	6211784	5.92
2026-05-10T12:21:13+02:00	pos	bert	28	4718412	4.50
2026-05-10T12:21:28+02:00	pos	bert	719053	6211696	5.92
2026-05-10T12:21:28+02:00	pos	bert	28	4718088	4.50
2026-05-10T12:21:43+02:00	pos	bert	719053	6211824	5.92
2026-05-10T12:21:43+02:00	pos	bert	28	4697424	4.48
2026-05-10T12:21:58+02:00	pos	bert	719053	6126968	5.84
2026-05-10T12:21:58+02:00	pos	bert	28	4713488	4.50
2026-05-10T12:22:13+02:00	pos	bert	719053	6423492	6.13
2026-05-10T12:22:13+02:00	pos	bert	28	4739644	4.52
2026-05-10T12:22:28+02:00	pos	bert	719053	6211728	5.92
2026-05-10T12:22:28+02:00	pos	bert	28	4724548	4.51
2026-05-10T12:22:43+02:00	pos	bert	719053	6211796	5.92
2026-05-10T12:22:43+02:00	pos	bert	28	4729204	4.51
2026-05-10T12:22:58+02:00	pos	bert	719053	6211680	5.92
2026-05-10T12:22:58+02:00	pos	bert	28	4753200	4.53
2026-05-10T12:23:13+02:00	pos	bert	28	4770684	4.55
