model,feature,feature_label,metric_label,metric_source,class,early_layer,late_layer,layer0_mean,layer12_mean,delta_layer12_minus_layer0,abs_delta,pct_change_from_layer0,layer0_ci_low,layer0_ci_high,layer12_ci_low,layer12_ci_high,n_tokens,source_csv
BERT,pos,POS,LID,lpca99,PRON,0,12,55.79999923706055,649.75,593.9500007629395,593.9500007629395,1064.426539218404,53.47499847412109,58.0,649.0,650.5250244140625,18255,bert/tables_POS/pos_bootstrap/pos_raw_lpca99_bert-base-uncased.csv
BERT,pos,POS,LID,lpca99,PROPN,0,12,637.3499755859375,668.5999755859375,31.25,31.25,4.9031146461205735,634.4749755859375,640.0499877929688,668.0,669.5250244140625,11203,bert/tables_POS/pos_bootstrap/pos_raw_lpca99_bert-base-uncased.csv
BERT,pos,POS,LID,lpca99,PUNCT,0,12,36.70000076293945,581.9500122070312,545.2500114440918,545.2500114440918,1485.6948231856672,35.0,39.525001525878906,579.0,584.5250244140625,22123,bert/tables_POS/pos_bootstrap/pos_raw_lpca99_bert-base-uncased.csv
BERT,pos,POS,LID,lpca99,SCONJ,0,12,52.04999923706055,616.4000244140625,564.350025177002,564.350025177002,1084.2459816506096,48.47499847412109,54.525001525878906,615.0,617.5250244140625,3815,bert/tables_POS/pos_bootstrap/pos_raw_lpca99_bert-base-uncased.csv
BERT,pos,POS,LID,lpca99,VERB,0,12,598.9500122070312,676.9000244140625,77.95001220703125,77.95001220703125,13.014443712889898,595.4749755859375,602.0499877929688,676.0,677.0,22095,bert/tables_POS/pos_bootstrap/pos_raw_lpca99_bert-base-uncased.csv
BERT,pos,POS,NLID,gride,ADJ,0,12,5.9055891036987305,23.53274917602539,17.62716007232666,17.62716007232666,298.4826706159863,5.036605358123779,6.6278605461120605,22.971160888671875,24.10275650024414,12648,bert/tables_POS/pos_bootstrap/pos_raw_gride_bert-base-uncased.csv
BERT,pos,POS,NLID,gride,ADP,0,12,0.3984529078006744,22.152570724487305,21.75411781668663,21.75411781668663,5459.645893102404,0.3455781936645508,0.475287526845932,21.917591094970703,22.377426147460938,17557,bert/tables_POS/pos_bootstrap/pos_raw_gride_bert-base-uncased.csv
BERT,pos,POS,NLID,gride,ADV,0,12,3.4947190284729004,17.390424728393555,13.895705699920654,13.895705699920654,397.62011156567024,3.138814210891724,3.831416606903076,16.98043441772461,17.7797908782959,9913,bert/tables_POS/pos_bootstrap/pos_raw_gride_bert-base-uncased.csv
BERT,pos,POS,NLID,gride,AUX,0,12,0.5211125612258911,17.349403381347656,16.828290820121765,16.828290820121765,3229.300552750841,0.3996605277061462,0.6464381217956543,17.002574920654297,17.792530059814453,11526,bert/tables_POS/pos_bootstrap/pos_raw_gride_bert-base-uncased.csv
BERT,pos,POS,NLID,gride,CCONJ,0,12,0.6894113421440125,18.59935188293457,17.909940540790558,17.909940540790558,2597.859861877543,0.5143552422523499,0.9399659037590028,18.182506561279297,19.00906181335449,6627,bert/tables_POS/pos_bootstrap/pos_raw_gride_bert-base-uncased.csv
BERT,pos,POS,NLID,gride,DET,0,12,0.4047513902187347,22.93951797485352,22.534766584634784,22.534766584634784,5567.557549946056,0.3170287311077118,0.5000952482223511,22.51312255859375,23.39173698425293,16123,bert/tables_POS/pos_bootstrap/pos_raw_gride_bert-base-uncased.csv
BERT,pos,POS,NLID,gride,NOUN,0,12,23.769723892211918,26.87746810913086,3.1077442169189418,3.1077442169189418,13.074380800599814,15.362868309020996,29.968128204345703,26.486581802368164,27.50784492492676,33607,bert/tables_POS/pos_bootstrap/pos_raw_gride_bert-base-uncased.csv
BERT,pos,POS,NLID,gride,NUM,0,12,4.2541704177856445,11.332108497619627,7.077938079833983,7.077938079833983,166.37645850393903,3.9619858264923096,4.542088031768799,10.78965187072754,11.770716667175291,3675,bert/tables_POS/pos_bootstrap/pos_raw_gride_bert-base-uncased.csv
BERT,pos,POS,NLID,gride,PRON,0,12,0.8777793049812317,16.000938415527344,15.123159110546112,15.123159110546112,1722.8885466682848,0.6636609435081482,1.1121586561203003,15.754015922546388,16.346553802490234,18255,bert/tables_POS/pos_bootstrap/pos_raw_gride_bert-base-uncased.csv
BERT,pos,POS,NLID,gride,PROPN,0,12,10.45055866241455,16.900535583496094,6.449976921081543,6.449976921081543,61.71896765939312,8.822025299072266,12.80667495727539,16.06150245666504,17.771404266357422,11203,bert/tables_POS/pos_bootstrap/pos_raw_gride_bert-base-uncased.csv
BERT,pos,POS,NLID,gride,PUNCT,0,12,0.2948722243309021,13.36451244354248,13.069640219211578,13.069640219211578,4432.306314664952,0.2426421493291854,0.3596042394638061,12.714741706848145,13.846234321594238,22123,bert/tables_POS/pos_bootstrap/pos_raw_gride_bert-base-uncased.csv
BERT,pos,POS,NLID,gride,SCONJ,0,12,0.5995917320251465,13.892114639282228,13.292522907257082,13.292522907257082,2216.928986388959,0.474649965763092,0.7015048265457153,13.511504173278809,14.219191551208496,3815,bert/tables_POS/pos_bootstrap/pos_raw_gride_bert-base-uncased.csv
BERT,pos,POS,NLID,gride,VERB,0,12,5.412345409393311,24.22352600097656,18.81118059158325,18.81118059158325,347.5606076237448,4.9086785316467285,5.90039587020874,23.620040893554688,24.65118408203125,22095,bert/tables_POS/pos_bootstrap/pos_raw_gride_bert-base-uncased.csv
BERT,relation_type,Relation,IsoScore,iso,punct,0,12,0.0064660585485398,0.0036281046923249,-0.0028379538562148996,0.0028379538562148996,-43.89001174225034,0.0063598458655178,0.006548658479005,0.0035966311115771,0.0036581084132194,22123,bert/tables_REL/relation_bootstrap/relation_raw_iso_bert-base-uncased.csv
BERT,relation_type,Relation,IsoScore,iso,case,0,12,0.010734861716628,0.0272490661591291,0.016514204442501103,0.016514204442501103,153.83714181358351,0.0105056622996926,0.0109750060364604,0.0266461633145809,0.0278822183609008,16577,bert/tables_REL/relation_bootstrap/relation_raw_iso_bert-base-uncased.csv
BERT,relation_type,Relation,IsoScore,iso,nsubj,0,12,0.0092511596158146,0.011985688470304,0.0027345288544893993,0.0027345288544893993,29.558768500921744,0.0091035850346088,0.0093904864042997,0.0116418227553367,0.0123535767197608,15648,bert/tables_REL/relation_bootstrap/relation_raw_iso_bert-base-uncased.csv
BERT,relation_type,Relation,IsoScore,iso,det,0,12,0.0050359861925244,0.0151145365089178,0.0100785503163934,0.0100785503163934,200.13061853414857,0.0049542472697794,0.0051238741725683,0.0149483121931552,0.0153060583397746,15562,bert/tables_REL/relation_bootstrap/relation_raw_iso_bert-base-uncased.csv
BERT,relation_type,Relation,IsoScore,iso,advmod,0,12,0.0177227333188056,0.0223567150533199,0.004633981734514299,0.004633981734514299,26.147105252648466,0.0169928334653377,0.0184849333018064,0.0213301740586757,0.0235886964946985,10307,bert/tables_REL/relation_bootstrap/relation_raw_iso_bert-base-uncased.csv
BERT,relation_type,Relation,IsoScore,iso,root,0,12,0.0353245586156845,0.0177029781043529,-0.017621580511331603,0.017621580511331603,-49.884786114517574,0.0334556773304939,0.0369678251445293,0.0165504608303308,0.0187613256275653,10046,bert/tables_REL/relation_bootstrap/relation_raw_iso_bert-base-uncased.csv
BERT,relation_type,Relation,IsoScore,iso,obj,0,12,0.0241478532552719,0.0325867272913455,0.008438874036073598,0.008438874036073598,34.94668427402027,0.0235319733619689,0.0248915031552314,0.0313582085072994,0.0335713066160678,9685,bert/tables_REL/relation_bootstrap/relation_raw_iso_bert-base-uncased.csv
BERT,relation_type,Relation,IsoScore,iso,amod,0,12,0.0389137901365757,0.033442698419094,-0.005471091717481696,0.005471091717481696,-14.059518998997039,0.0380753949284553,0.0396716631948947,0.0320531278848648,0.0344268009066581,9312,bert/tables_REL/relation_bootstrap/relation_raw_iso_bert-base-uncased.csv
BERT,relation_type,Relation,IsoScore,iso,obl,0,12,0.0463602915406227,0.0359580032527446,-0.010402288287878099,0.010402288287878099,-22.437926816666387,0.0444997660815715,0.0482854507863521,0.0349493660032749,0.0368771702051162,8743,bert/tables_REL/relation_bootstrap/relation_raw_iso_bert-base-uncased.csv
BERT,relation_type,Relation,IsoScore,iso,conj,0,12,0.0545135252177715,0.037707008421421,-0.0168065167963505,0.0168065167963505,-30.829994444886033,0.0520805120468139,0.0572790652513504,0.0367780663073062,0.0389893688261508,7557,bert/tables_REL/relation_bootstrap/relation_raw_iso_bert-base-uncased.csv
BERT,relation_type,Relation,LID,lpca99,punct,0,12,36.70000076293945,581.9500122070312,545.2500114440918,545.2500114440918,1485.6948231856672,35.0,39.525001525878906,579.0,584.5250244140625,22123,bert/tables_REL/relation_bootstrap/relation_raw_lpca99_bert-base-uncased.csv
BERT,relation_type,Relation,LID,lpca99,case,0,12,81.0,676.2999877929688,595.2999877929688,595.2999877929688,734.9382565345294,76.4749984741211,85.5250015258789,676.0,677.0,16577,bert/tables_REL/relation_bootstrap/relation_raw_lpca99_bert-base-uncased.csv
BERT,relation_type,Relation,LID,lpca99,nsubj,0,12,540.0999755859375,664.25,124.1500244140625,124.1500244140625,22.986489543787897,535.4749755859375,545.5250244140625,663.4749755859375,665.0,15648,bert/tables_REL/relation_bootstrap/relation_raw_lpca99_bert-base-uncased.csv
BERT,relation_type,Relation,LID,lpca99,det,0,12,33.0,669.9500122070312,636.9500122070312,636.9500122070312,1930.1515521425188,31.0,35.525001525878906,669.0,671.0499877929688,15562,bert/tables_REL/relation_bootstrap/relation_raw_lpca99_bert-base-uncased.csv
BERT,relation_type,Relation,LID,lpca99,advmod,0,12,310.3999938964844,672.0499877929688,361.6499938964844,361.6499938964844,116.5109539329087,297.79998779296875,322.7250061035156,671.0,673.0,10307,bert/tables_REL/relation_bootstrap/relation_raw_lpca99_bert-base-uncased.csv
BERT,relation_type,Relation,LID,lpca99,root,0,12,620.9500122070312,669.3499755859375,48.39996337890625,48.39996337890625,7.794502363705437,617.4749755859375,623.5250244140625,668.0,670.0,10046,bert/tables_REL/relation_bootstrap/relation_raw_lpca99_bert-base-uncased.csv
BERT,relation_type,Relation,LID,lpca99,obj,0,12,630.75,676.5499877929688,45.79998779296875,45.79998779296875,7.261195052392984,628.0,633.0,676.0,677.0,9685,bert/tables_REL/relation_bootstrap/relation_raw_lpca99_bert-base-uncased.csv
BERT,relation_type,Relation,LID,lpca99,amod,0,12,574.5,675.4500122070312,100.95001220703125,100.95001220703125,17.571803691389253,571.4749755859375,577.0,675.0,676.0,9312,bert/tables_REL/relation_bootstrap/relation_raw_lpca99_bert-base-uncased.csv
BERT,relation_type,Relation,LID,lpca99,obl,0,12,646.5499877929688,682.7999877929688,36.25,36.25,5.6066817236732485,645.0,648.0,682.0,683.0,8743,bert/tables_REL/relation_bootstrap/relation_raw_lpca99_bert-base-uncased.csv
BERT,relation_type,Relation,LID,lpca99,conj,0,12,664.0,681.7999877929688,17.79998779296875,17.79998779296875,2.680721053157944,662.0,665.0,681.0,682.5250244140625,7557,bert/tables_REL/relation_bootstrap/relation_raw_lpca99_bert-base-uncased.csv
BERT,relation_type,Relation,NLID,gride,punct,0,12,0.2949416041374206,13.36451244354248,13.06957083940506,13.06957083940506,4431.240169601716,0.2423687726259231,0.3595089316368103,12.714740753173828,13.846235275268556,22123,bert/tables_REL/relation_bootstrap/relation_raw_gride_bert-base-uncased.csv
BERT,relation_type,Relation,NLID,gride,case,0,12,0.3767862915992737,21.472768783569336,21.095982491970062,21.095982491970062,5598.925163234556,0.3168144524097442,0.4590083956718445,20.9438419342041,21.91558074951172,16577,bert/tables_REL/relation_bootstrap/relation_raw_gride_bert-base-uncased.csv
BERT,relation_type,Relation,NLID,gride,nsubj,0,12,2.064286708831787,17.638751983642578,15.574465274810791,15.574465274810791,754.4720027589884,0.7647706866264343,12.255674362182615,17.245838165283203,18.19038200378418,15648,bert/tables_REL/relation_bootstrap/relation_raw_gride_bert-base-uncased.csv
BERT,relation_type,Relation,NLID,gride,det,0,12,0.403057187795639,23.05513572692871,22.652078539133072,22.652078539133072,5620.06564453536,0.3236222863197326,0.5995073318481445,22.46374893188477,23.75710105895996,15562,bert/tables_REL/relation_bootstrap/relation_raw_gride_bert-base-uncased.csv
BERT,relation_type,Relation,NLID,gride,advmod,0,12,3.296966552734375,17.6978759765625,14.400909423828125,14.400909423828125,436.79270606747815,2.048853635787964,3.879048347473145,17.257808685302734,18.12843894958496,10307,bert/tables_REL/relation_bootstrap/relation_raw_gride_bert-base-uncased.csv
BERT,relation_type,Relation,NLID,gride,root,0,12,6.053639888763428,21.552907943725582,15.499268054962155,15.499268054962155,256.03221102945685,5.271054267883301,6.72365665435791,20.7813777923584,22.28372001647949,10046,bert/tables_REL/relation_bootstrap/relation_raw_gride_bert-base-uncased.csv
BERT,relation_type,Relation,NLID,gride,obj,0,12,12.41966438293457,19.432376861572266,7.012712478637695,7.012712478637695,56.46458923860793,9.867534637451172,14.328524589538574,18.786062240600582,20.237232208251957,9685,bert/tables_REL/relation_bootstrap/relation_raw_gride_bert-base-uncased.csv
BERT,relation_type,Relation,NLID,gride,amod,0,12,5.6217451095581055,21.801517486572266,16.17977237701416,16.17977237701416,287.80693648855174,5.014336109161377,6.154216766357422,21.30376434326172,22.346776962280277,9312,bert/tables_REL/relation_bootstrap/relation_raw_gride_bert-base-uncased.csv
BERT,relation_type,Relation,NLID,gride,obl,0,12,10.594472885131836,24.033031463623047,13.438558578491211,13.438558578491211,126.84499478356052,8.688349723815918,12.987319946289062,23.359474182128903,24.923927307128903,8743,bert/tables_REL/relation_bootstrap/relation_raw_gride_bert-base-uncased.csv
BERT,relation_type,Relation,NLID,gride,conj,0,12,16.958759307861328,27.72568702697754,10.766927719116211,10.766927719116211,63.488888094102144,14.041110038757324,20.218759536743164,26.892379760742188,28.563859939575195,7557,bert/tables_REL/relation_bootstrap/relation_raw_gride_bert-base-uncased.csv
GPT,arity,Arity,IsoScore,iso,0,0,12,0.0035384136717766,0.0017304703360423,-0.0018079433357343,0.0018079433357343,-51.09474197872831,0.0034317837562412,0.0036294981837272,0.0017198089044541,0.0017416373593732,30000,gpt2/tables_ARITY/arity_bootstrap/arity_raw_iso_gpt2.csv
GPT,arity,Arity,IsoScore,iso,1,0,12,0.00662657385692,0.001687592593953,-0.004938981262967001,0.004938981262967001,-74.53295427786291,0.0063663353212177,0.0070169572718441,0.0016732094809412,0.0017033274052664,20239,gpt2/tables_ARITY/arity_bootstrap/arity_raw_iso_gpt2.csv
GPT,arity,Arity,IsoScore,iso,2,0,12,0.0082980990409851,0.0017230323283001,-0.0065750667126850005,0.0065750667126850005,-79.23581871233544,0.0079847816377878,0.0085311010479927,0.0017081501428037,0.0017374743474647,18037,gpt2/tables_ARITY/arity_bootstrap/arity_raw_iso_gpt2.csv
GPT,arity,Arity,IsoScore,iso,3,0,12,0.0084484964609146,0.0016974139725789,-0.006751082488335699,0.006751082488335699,-79.90868575927479,0.0083493757992982,0.0085777575150132,0.0016818990698084,0.0017139635747298,13546,gpt2/tables_ARITY/arity_bootstrap/arity_raw_iso_gpt2.csv
GPT,arity,Arity,IsoScore,iso,4,0,12,0.0084021342918276,0.001732358825393,-0.0066697754664346,0.0066697754664346,-79.38191934068476,0.0083065051585435,0.0085041262209415,0.0017079426907002,0.0017584124580025,14030,gpt2/tables_ARITY/arity_bootstrap/arity_raw_iso_gpt2.csv
GPT,arity,Arity,LID,pca99,0,0,12,542.8599853515625,124.66000366210938,-418.1999816894531,418.1999816894531,-77.03643535609314,538.2249755859375,546.7750244140625,119.2249984741211,129.77499389648438,30000,gpt2/tables_ARITY/arity_bootstrap/arity_raw_pca99_gpt2.csv
GPT,arity,Arity,LID,pca99,1,0,12,662.7000122070312,191.97999572753903,-470.7200164794922,470.7200164794922,-71.03063344028378,662.0,664.0,185.2250061035156,204.5500030517578,20239,gpt2/tables_ARITY/arity_bootstrap/arity_raw_pca99_gpt2.csv
GPT,arity,Arity,LID,pca99,2,0,12,660.780029296875,192.8999938964844,-467.8800354003906,467.8800354003906,-70.80723003966297,660.0,661.7750244140625,185.0,202.5500030517578,18037,gpt2/tables_ARITY/arity_bootstrap/arity_raw_pca99_gpt2.csv
GPT,arity,Arity,LID,pca99,3,0,12,653.780029296875,168.6199951171875,-485.1600341796875,485.1600341796875,-74.2084512280783,653.0,654.7750244140625,161.4499969482422,176.0,13546,gpt2/tables_ARITY/arity_bootstrap/arity_raw_pca99_gpt2.csv
GPT,arity,Arity,LID,pca99,4,0,12,652.5999755859375,180.1199951171875,-472.47998046875,472.47998046875,-72.39963195593647,651.0,654.0,169.0,190.7749938964844,14030,gpt2/tables_ARITY/arity_bootstrap/arity_raw_pca99_gpt2.csv
GPT,arity,Arity,NLID,gride,0,0,12,3.008138656616211,7.176501274108887,4.168362617492676,4.168362617492676,138.5694973974895,2.916722536087036,3.1396472454071045,7.029927730560303,7.310005187988281,30000,gpt2/tables_ARITY/arity_bootstrap/arity_raw_gride_gpt2.csv
GPT,arity,Arity,NLID,gride,1,0,12,20.876205444335938,8.665558815002441,-12.210646629333496,12.210646629333496,-58.49073799303143,19.24442481994629,22.74569129943848,8.503085136413574,8.812149047851562,20239,gpt2/tables_ARITY/arity_bootstrap/arity_raw_gride_gpt2.csv
GPT,arity,Arity,NLID,gride,2,0,12,22.313724517822266,8.893715858459473,-13.420008659362793,13.420008659362793,-60.14239643697338,20.75,23.679426193237305,8.743228912353516,9.02765941619873,18037,gpt2/tables_ARITY/arity_bootstrap/arity_raw_gride_gpt2.csv
GPT,arity,Arity,NLID,gride,3,0,12,16.892610549926758,9.102095603942873,-7.790514945983885,7.790514945983885,-46.11788641523889,15.632772445678713,18.20357894897461,8.81214714050293,9.3003568649292,13546,gpt2/tables_ARITY/arity_bootstrap/arity_raw_gride_gpt2.csv
GPT,arity,Arity,NLID,gride,4,0,12,16.7698974609375,9.426331520080566,-7.343565940856934,7.343565940856934,-43.79016602792276,15.479909896850586,18.45965003967285,9.249678611755373,9.600001335144045,14030,gpt2/tables_ARITY/arity_bootstrap/arity_raw_gride_gpt2.csv
GPT,head_dist,Head distance,IsoScore,iso,-6,0,12,0.0068477480672299,0.0016801336314529,-0.0051676144357770005,0.0051676144357770005,-75.46443568078638,0.0067564016208052,0.0069365384988486,0.001663759117946,0.0016973097808659,19585,gpt2_no_index/tables_HEADDIST_no_index/headdist_bootstrap/headdist_raw_iso_gpt2.csv
GPT,head_dist,Head distance,IsoScore,iso,-5,0,12,0.0103409858420491,0.0017592769581824,-0.008581708883866699,0.008581708883866699,-82.98733810243962,0.0100782625377178,0.0106102433055639,0.001694678212516,0.0018135992577299,4545,gpt2_no_index/tables_HEADDIST_no_index/headdist_bootstrap/headdist_raw_iso_gpt2.csv
GPT,head_dist,Head distance,IsoScore,iso,-4,0,12,0.0100873671472072,0.0017386669060215,-0.008348700241185699,0.008348700241185699,-82.76391767397035,0.0098663819953799,0.0103569971397519,0.0016939209308475,0.0017890760209411,6684,gpt2_no_index/tables_HEADDIST_no_index/headdist_bootstrap/headdist_raw_iso_gpt2.csv
GPT,head_dist,Head distance,IsoScore,iso,-3,0,12,0.0096468590199947,0.0017706109210848,-0.0078762480989099,0.0078762480989099,-81.64572616418549,0.0095020644366741,0.0098105492070317,0.0017372027505189,0.0017962199635803,10487,gpt2_no_index/tables_HEADDIST_no_index/headdist_bootstrap/headdist_raw_iso_gpt2.csv
GPT,head_dist,Head distance,IsoScore,iso,-2,0,12,0.0087917745113372,0.001783144311048,-0.0070086302002892,0.0070086302002892,-79.71803861952336,0.0086871217936277,0.0088878106325864,0.0017624836182221,0.0018051551887765,15690,gpt2_no_index/tables_HEADDIST_no_index/headdist_bootstrap/headdist_raw_iso_gpt2.csv
GPT,head_dist,Head distance,IsoScore,iso,-1,0,12,0.006927368696779,0.001820936333388,-0.005106432363391,0.005106432363391,-73.71388166137778,0.0068484535440802,0.0070237899199128,0.0017834653845056,0.001861213822849,13038,gpt2_no_index/tables_HEADDIST_no_index/headdist_bootstrap/headdist_raw_iso_gpt2.csv
GPT,head_dist,Head distance,IsoScore,iso,1,0,12,0.0062373988330364,0.0018821635749191,-0.0043552352581173,0.0043552352581173,-69.82454344669743,0.0061970381066203,0.0062685683369636,0.001874865614809,0.0018894165987148,53836,gpt2_no_index/tables_HEADDIST_no_index/headdist_bootstrap/headdist_raw_iso_gpt2.csv
GPT,head_dist,Head distance,IsoScore,iso,2,0,12,0.005743695423007,0.0018797754310071,-0.0038639199919999,0.0038639199919999,-67.27236922282728,0.0056910305283963,0.0057855723425745,0.0018667849944904,0.0018925089389085,26199,gpt2_no_index/tables_HEADDIST_no_index/headdist_bootstrap/headdist_raw_iso_gpt2.csv
GPT,head_dist,Head distance,IsoScore,iso,3,0,12,0.0058033601380884,0.0018807011656463,-0.0039226589724421,0.0039226589724421,-67.59289237793547,0.0057246391661465,0.005879386793822,0.0018654197920113,0.0019013339187949,12161,gpt2_no_index/tables_HEADDIST_no_index/headdist_bootstrap/headdist_raw_iso_gpt2.csv
GPT,head_dist,Head distance,IsoScore,iso,4,0,12,0.0059302425943315,0.0018888446502387,-0.0040413979440928,0.0040413979440928,-68.14894803723246,0.0058342474512755,0.0060228905640542,0.0018453643424436,0.001928896876052,5719,gpt2_no_index/tables_HEADDIST_no_index/headdist_bootstrap/headdist_raw_iso_gpt2.csv
