model_key,comparison,feature,metric_label,metric_key,reference_metric,class_key,class,layer,mean_value,reference_value,mean_rank_within_plot,reference_rank_within_plot,mean_path,reference_path
gpt2,GPT-2: MEAN vs LAST,length,NLID,gride,gride,4,4,7,12.900644302368164,10.796635627746582,63.0,72.0,/home/ldomenichelli/linguistic_profiling_of_transformer/plots_extra/metrics/features/length/mean/gpt2/tables/gride_gpt2_length.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2/tables_LENGTH/length_bootstrap/length_raw_gride_gpt2.csv
gpt2,GPT-2: MEAN vs LAST,length,NLID,gride,gride,4,4,8,13.526540756225586,11.781251907348633,69.0,81.0,/home/ldomenichelli/linguistic_profiling_of_transformer/plots_extra/metrics/features/length/mean/gpt2/tables/gride_gpt2_length.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2/tables_LENGTH/length_bootstrap/length_raw_gride_gpt2.csv
gpt2,GPT-2: MEAN vs LAST,length,NLID,gride,gride,4,4,9,14.322769165039062,12.574678421020508,75.0,92.0,/home/ldomenichelli/linguistic_profiling_of_transformer/plots_extra/metrics/features/length/mean/gpt2/tables/gride_gpt2_length.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2/tables_LENGTH/length_bootstrap/length_raw_gride_gpt2.csv
gpt2,GPT-2: MEAN vs LAST,length,NLID,gride,gride,4,4,10,14.824333190917969,13.364473342895508,81.0,102.0,/home/ldomenichelli/linguistic_profiling_of_transformer/plots_extra/metrics/features/length/mean/gpt2/tables/gride_gpt2_length.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2/tables_LENGTH/length_bootstrap/length_raw_gride_gpt2.csv
gpt2,GPT-2: MEAN vs LAST,length,NLID,gride,gride,4,4,11,15.370861053466797,14.26862621307373,85.0,110.0,/home/ldomenichelli/linguistic_profiling_of_transformer/plots_extra/metrics/features/length/mean/gpt2/tables/gride_gpt2_length.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2/tables_LENGTH/length_bootstrap/length_raw_gride_gpt2.csv
gpt2,GPT-2: MEAN vs LAST,length,NLID,gride,gride,4,4,12,6.763561248779297,7.830174446105957,19.0,28.0,/home/ldomenichelli/linguistic_profiling_of_transformer/plots_extra/metrics/features/length/mean/gpt2/tables/gride_gpt2_length.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2/tables_LENGTH/length_bootstrap/length_raw_gride_gpt2.csv
gpt2,GPT-2: MEAN vs LAST,length,NLID,gride,gride,5,5,0,7.735201835632324,5.624665260314941,28.0,13.0,/home/ldomenichelli/linguistic_profiling_of_transformer/plots_extra/metrics/features/length/mean/gpt2/tables/gride_gpt2_length.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2/tables_LENGTH/length_bootstrap/length_raw_gride_gpt2.csv
gpt2,GPT-2: MEAN vs LAST,length,NLID,gride,gride,5,5,1,6.278138160705566,5.549378395080566,15.0,12.0,/home/ldomenichelli/linguistic_profiling_of_transformer/plots_extra/metrics/features/length/mean/gpt2/tables/gride_gpt2_length.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2/tables_LENGTH/length_bootstrap/length_raw_gride_gpt2.csv
gpt2,GPT-2: MEAN vs LAST,length,NLID,gride,gride,5,5,2,6.303800106048584,5.804831504821777,16.0,15.0,/home/ldomenichelli/linguistic_profiling_of_transformer/plots_extra/metrics/features/length/mean/gpt2/tables/gride_gpt2_length.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2/tables_LENGTH/length_bootstrap/length_raw_gride_gpt2.csv
gpt2,GPT-2: MEAN vs LAST,length,NLID,gride,gride,5,5,3,8.258458137512207,7.3432111740112305,33.0,24.0,/home/ldomenichelli/linguistic_profiling_of_transformer/plots_extra/metrics/features/length/mean/gpt2/tables/gride_gpt2_length.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2/tables_LENGTH/length_bootstrap/length_raw_gride_gpt2.csv
gpt2,GPT-2: MEAN vs LAST,length,NLID,gride,gride,5,5,4,10.205954551696776,9.018821716308594,44.0,49.0,/home/ldomenichelli/linguistic_profiling_of_transformer/plots_extra/metrics/features/length/mean/gpt2/tables/gride_gpt2_length.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2/tables_LENGTH/length_bootstrap/length_raw_gride_gpt2.csv
gpt2,GPT-2: MEAN vs LAST,length,NLID,gride,gride,5,5,5,11.630971908569336,10.351381301879885,52.0,66.0,/home/ldomenichelli/linguistic_profiling_of_transformer/plots_extra/metrics/features/length/mean/gpt2/tables/gride_gpt2_length.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2/tables_LENGTH/length_bootstrap/length_raw_gride_gpt2.csv
gpt2,GPT-2: MEAN vs LAST,length,NLID,gride,gride,5,5,6,12.47421169281006,11.024625778198242,60.0,74.0,/home/ldomenichelli/linguistic_profiling_of_transformer/plots_extra/metrics/features/length/mean/gpt2/tables/gride_gpt2_length.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2/tables_LENGTH/length_bootstrap/length_raw_gride_gpt2.csv
gpt2,GPT-2: MEAN vs LAST,length,NLID,gride,gride,5,5,7,13.2222900390625,11.737993240356444,66.0,79.0,/home/ldomenichelli/linguistic_profiling_of_transformer/plots_extra/metrics/features/length/mean/gpt2/tables/gride_gpt2_length.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2/tables_LENGTH/length_bootstrap/length_raw_gride_gpt2.csv
gpt2,GPT-2: MEAN vs LAST,length,NLID,gride,gride,5,5,8,13.840761184692385,12.4183931350708,70.0,90.0,/home/ldomenichelli/linguistic_profiling_of_transformer/plots_extra/metrics/features/length/mean/gpt2/tables/gride_gpt2_length.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2/tables_LENGTH/length_bootstrap/length_raw_gride_gpt2.csv
gpt2,GPT-2: MEAN vs LAST,length,NLID,gride,gride,5,5,9,14.97119426727295,13.455549240112305,83.0,103.0,/home/ldomenichelli/linguistic_profiling_of_transformer/plots_extra/metrics/features/length/mean/gpt2/tables/gride_gpt2_length.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2/tables_LENGTH/length_bootstrap/length_raw_gride_gpt2.csv
gpt2,GPT-2: MEAN vs LAST,length,NLID,gride,gride,5,5,10,15.80416774749756,14.61716651916504,87.0,113.0,/home/ldomenichelli/linguistic_profiling_of_transformer/plots_extra/metrics/features/length/mean/gpt2/tables/gride_gpt2_length.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2/tables_LENGTH/length_bootstrap/length_raw_gride_gpt2.csv
gpt2,GPT-2: MEAN vs LAST,length,NLID,gride,gride,5,5,11,16.246387481689453,15.961996078491213,90.0,120.0,/home/ldomenichelli/linguistic_profiling_of_transformer/plots_extra/metrics/features/length/mean/gpt2/tables/gride_gpt2_length.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2/tables_LENGTH/length_bootstrap/length_raw_gride_gpt2.csv
gpt2,GPT-2: MEAN vs LAST,length,NLID,gride,gride,5,5,12,6.571674346923828,8.125370979309082,17.0,35.0,/home/ldomenichelli/linguistic_profiling_of_transformer/plots_extra/metrics/features/length/mean/gpt2/tables/gride_gpt2_length.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2/tables_LENGTH/length_bootstrap/length_raw_gride_gpt2.csv
gpt2,GPT-2: MEAN vs LAST,length,NLID,gride,gride,6,6,0,14.351189613342283,10.222227096557615,76.0,65.0,/home/ldomenichelli/linguistic_profiling_of_transformer/plots_extra/metrics/features/length/mean/gpt2/tables/gride_gpt2_length.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2/tables_LENGTH/length_bootstrap/length_raw_gride_gpt2.csv
gpt2,GPT-2: MEAN vs LAST,length,NLID,gride,gride,6,6,1,12.782696723937988,7.539254665374756,61.0,26.0,/home/ldomenichelli/linguistic_profiling_of_transformer/plots_extra/metrics/features/length/mean/gpt2/tables/gride_gpt2_length.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2/tables_LENGTH/length_bootstrap/length_raw_gride_gpt2.csv
gpt2,GPT-2: MEAN vs LAST,length,NLID,gride,gride,6,6,2,12.31117057800293,7.15869665145874,58.0,22.0,/home/ldomenichelli/linguistic_profiling_of_transformer/plots_extra/metrics/features/length/mean/gpt2/tables/gride_gpt2_length.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2/tables_LENGTH/length_bootstrap/length_raw_gride_gpt2.csv
gpt2,GPT-2: MEAN vs LAST,length,NLID,gride,gride,6,6,3,14.71280002593994,8.671109199523926,79.0,45.0,/home/ldomenichelli/linguistic_profiling_of_transformer/plots_extra/metrics/features/length/mean/gpt2/tables/gride_gpt2_length.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2/tables_LENGTH/length_bootstrap/length_raw_gride_gpt2.csv
gpt2,GPT-2: MEAN vs LAST,length,NLID,gride,gride,6,6,4,16.00676727294922,10.378789901733398,88.0,67.0,/home/ldomenichelli/linguistic_profiling_of_transformer/plots_extra/metrics/features/length/mean/gpt2/tables/gride_gpt2_length.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2/tables_LENGTH/length_bootstrap/length_raw_gride_gpt2.csv
gpt2,GPT-2: MEAN vs LAST,length,NLID,gride,gride,6,6,5,17.09275245666504,11.78867530822754,95.0,82.0,/home/ldomenichelli/linguistic_profiling_of_transformer/plots_extra/metrics/features/length/mean/gpt2/tables/gride_gpt2_length.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2/tables_LENGTH/length_bootstrap/length_raw_gride_gpt2.csv
gpt2,GPT-2: MEAN vs LAST,length,NLID,gride,gride,6,6,6,17.40457534790039,12.710606575012209,100.0,93.0,/home/ldomenichelli/linguistic_profiling_of_transformer/plots_extra/metrics/features/length/mean/gpt2/tables/gride_gpt2_length.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2/tables_LENGTH/length_bootstrap/length_raw_gride_gpt2.csv
gpt2,GPT-2: MEAN vs LAST,length,NLID,gride,gride,6,6,7,17.71274185180664,13.555903434753418,106.0,104.0,/home/ldomenichelli/linguistic_profiling_of_transformer/plots_extra/metrics/features/length/mean/gpt2/tables/gride_gpt2_length.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2/tables_LENGTH/length_bootstrap/length_raw_gride_gpt2.csv
gpt2,GPT-2: MEAN vs LAST,length,NLID,gride,gride,6,6,8,18.17321014404297,14.438946723937988,111.0,111.0,/home/ldomenichelli/linguistic_profiling_of_transformer/plots_extra/metrics/features/length/mean/gpt2/tables/gride_gpt2_length.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2/tables_LENGTH/length_bootstrap/length_raw_gride_gpt2.csv
gpt2,GPT-2: MEAN vs LAST,length,NLID,gride,gride,6,6,9,18.908695220947266,15.809245109558104,116.0,119.0,/home/ldomenichelli/linguistic_profiling_of_transformer/plots_extra/metrics/features/length/mean/gpt2/tables/gride_gpt2_length.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2/tables_LENGTH/length_bootstrap/length_raw_gride_gpt2.csv
gpt2,GPT-2: MEAN vs LAST,length,NLID,gride,gride,6,6,10,19.60327911376953,17.138301849365234,121.0,123.0,/home/ldomenichelli/linguistic_profiling_of_transformer/plots_extra/metrics/features/length/mean/gpt2/tables/gride_gpt2_length.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2/tables_LENGTH/length_bootstrap/length_raw_gride_gpt2.csv
gpt2,GPT-2: MEAN vs LAST,length,NLID,gride,gride,6,6,11,19.523584365844727,18.3179874420166,120.0,125.0,/home/ldomenichelli/linguistic_profiling_of_transformer/plots_extra/metrics/features/length/mean/gpt2/tables/gride_gpt2_length.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2/tables_LENGTH/length_bootstrap/length_raw_gride_gpt2.csv
gpt2,GPT-2: MEAN vs LAST,length,NLID,gride,gride,6,6,12,6.864534854888916,8.611637115478516,20.0,43.0,/home/ldomenichelli/linguistic_profiling_of_transformer/plots_extra/metrics/features/length/mean/gpt2/tables/gride_gpt2_length.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2/tables_LENGTH/length_bootstrap/length_raw_gride_gpt2.csv
gpt2,GPT-2: MEAN vs LAST,length,NLID,gride,gride,7,7,0,14.76436996459961,12.060781478881836,80.0,86.0,/home/ldomenichelli/linguistic_profiling_of_transformer/plots_extra/metrics/features/length/mean/gpt2/tables/gride_gpt2_length.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2/tables_LENGTH/length_bootstrap/length_raw_gride_gpt2.csv
gpt2,GPT-2: MEAN vs LAST,length,NLID,gride,gride,7,7,1,13.941619873046877,9.35239601135254,72.0,54.0,/home/ldomenichelli/linguistic_profiling_of_transformer/plots_extra/metrics/features/length/mean/gpt2/tables/gride_gpt2_length.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2/tables_LENGTH/length_bootstrap/length_raw_gride_gpt2.csv
gpt2,GPT-2: MEAN vs LAST,length,NLID,gride,gride,7,7,2,13.912360191345217,8.772974014282227,71.0,47.0,/home/ldomenichelli/linguistic_profiling_of_transformer/plots_extra/metrics/features/length/mean/gpt2/tables/gride_gpt2_length.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2/tables_LENGTH/length_bootstrap/length_raw_gride_gpt2.csv
gpt2,GPT-2: MEAN vs LAST,length,NLID,gride,gride,7,7,3,16.214813232421875,10.2159423828125,89.0,64.0,/home/ldomenichelli/linguistic_profiling_of_transformer/plots_extra/metrics/features/length/mean/gpt2/tables/gride_gpt2_length.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2/tables_LENGTH/length_bootstrap/length_raw_gride_gpt2.csv
gpt2,GPT-2: MEAN vs LAST,length,NLID,gride,gride,7,7,4,16.541099548339844,11.87125301361084,93.0,83.0,/home/ldomenichelli/linguistic_profiling_of_transformer/plots_extra/metrics/features/length/mean/gpt2/tables/gride_gpt2_length.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2/tables_LENGTH/length_bootstrap/length_raw_gride_gpt2.csv
gpt2,GPT-2: MEAN vs LAST,length,NLID,gride,gride,7,7,5,17.19857406616211,13.264455795288086,96.0,99.0,/home/ldomenichelli/linguistic_profiling_of_transformer/plots_extra/metrics/features/length/mean/gpt2/tables/gride_gpt2_length.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2/tables_LENGTH/length_bootstrap/length_raw_gride_gpt2.csv
gpt2,GPT-2: MEAN vs LAST,length,NLID,gride,gride,7,7,6,17.40870475769043,14.123495101928713,101.0,109.0,/home/ldomenichelli/linguistic_profiling_of_transformer/plots_extra/metrics/features/length/mean/gpt2/tables/gride_gpt2_length.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2/tables_LENGTH/length_bootstrap/length_raw_gride_gpt2.csv
gpt2,GPT-2: MEAN vs LAST,length,NLID,gride,gride,7,7,7,17.690101623535156,14.761876106262209,105.0,115.0,/home/ldomenichelli/linguistic_profiling_of_transformer/plots_extra/metrics/features/length/mean/gpt2/tables/gride_gpt2_length.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2/tables_LENGTH/length_bootstrap/length_raw_gride_gpt2.csv
gpt2,GPT-2: MEAN vs LAST,length,NLID,gride,gride,7,7,8,17.887998580932617,15.599719047546388,108.0,118.0,/home/ldomenichelli/linguistic_profiling_of_transformer/plots_extra/metrics/features/length/mean/gpt2/tables/gride_gpt2_length.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2/tables_LENGTH/length_bootstrap/length_raw_gride_gpt2.csv
gpt2,GPT-2: MEAN vs LAST,length,NLID,gride,gride,7,7,9,18.80231285095215,17.134429931640625,114.0,122.0,/home/ldomenichelli/linguistic_profiling_of_transformer/plots_extra/metrics/features/length/mean/gpt2/tables/gride_gpt2_length.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2/tables_LENGTH/length_bootstrap/length_raw_gride_gpt2.csv
gpt2,GPT-2: MEAN vs LAST,length,NLID,gride,gride,7,7,10,19.86652946472168,18.675512313842773,122.0,127.0,/home/ldomenichelli/linguistic_profiling_of_transformer/plots_extra/metrics/features/length/mean/gpt2/tables/gride_gpt2_length.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2/tables_LENGTH/length_bootstrap/length_raw_gride_gpt2.csv
gpt2,GPT-2: MEAN vs LAST,length,NLID,gride,gride,7,7,11,20.52186584472656,19.94066429138184,124.0,129.0,/home/ldomenichelli/linguistic_profiling_of_transformer/plots_extra/metrics/features/length/mean/gpt2/tables/gride_gpt2_length.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2/tables_LENGTH/length_bootstrap/length_raw_gride_gpt2.csv
gpt2,GPT-2: MEAN vs LAST,length,NLID,gride,gride,7,7,12,7.414363384246826,8.663836479187012,26.0,44.0,/home/ldomenichelli/linguistic_profiling_of_transformer/plots_extra/metrics/features/length/mean/gpt2/tables/gride_gpt2_length.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2/tables_LENGTH/length_bootstrap/length_raw_gride_gpt2.csv
gpt2,GPT-2: MEAN vs LAST,length,NLID,gride,gride,8,8,0,16.404720306396484,12.958433151245115,92.0,96.0,/home/ldomenichelli/linguistic_profiling_of_transformer/plots_extra/metrics/features/length/mean/gpt2/tables/gride_gpt2_length.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2/tables_LENGTH/length_bootstrap/length_raw_gride_gpt2.csv
gpt2,GPT-2: MEAN vs LAST,length,NLID,gride,gride,8,8,1,15.557632446289062,8.566250801086426,86.0,42.0,/home/ldomenichelli/linguistic_profiling_of_transformer/plots_extra/metrics/features/length/mean/gpt2/tables/gride_gpt2_length.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2/tables_LENGTH/length_bootstrap/length_raw_gride_gpt2.csv
gpt2,GPT-2: MEAN vs LAST,length,NLID,gride,gride,8,8,2,17.601425170898438,7.904860496520996,103.0,30.0,/home/ldomenichelli/linguistic_profiling_of_transformer/plots_extra/metrics/features/length/mean/gpt2/tables/gride_gpt2_length.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2/tables_LENGTH/length_bootstrap/length_raw_gride_gpt2.csv
gpt2,GPT-2: MEAN vs LAST,length,NLID,gride,gride,8,8,3,18.11552047729492,9.227935791015623,110.0,52.0,/home/ldomenichelli/linguistic_profiling_of_transformer/plots_extra/metrics/features/length/mean/gpt2/tables/gride_gpt2_length.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2/tables_LENGTH/length_bootstrap/length_raw_gride_gpt2.csv
gpt2,GPT-2: MEAN vs LAST,length,NLID,gride,gride,8,8,4,19.48467063903809,10.578866004943848,118.0,68.0,/home/ldomenichelli/linguistic_profiling_of_transformer/plots_extra/metrics/features/length/mean/gpt2/tables/gride_gpt2_length.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2/tables_LENGTH/length_bootstrap/length_raw_gride_gpt2.csv
gpt2,GPT-2: MEAN vs LAST,length,NLID,gride,gride,8,8,5,20.450502395629883,11.881816864013672,123.0,84.0,/home/ldomenichelli/linguistic_profiling_of_transformer/plots_extra/metrics/features/length/mean/gpt2/tables/gride_gpt2_length.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2/tables_LENGTH/length_bootstrap/length_raw_gride_gpt2.csv
gpt2,GPT-2: MEAN vs LAST,length,NLID,gride,gride,8,8,6,20.709442138671875,12.826205253601074,125.0,94.0,/home/ldomenichelli/linguistic_profiling_of_transformer/plots_extra/metrics/features/length/mean/gpt2/tables/gride_gpt2_length.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2/tables_LENGTH/length_bootstrap/length_raw_gride_gpt2.csv
gpt2,GPT-2: MEAN vs LAST,length,NLID,gride,gride,8,8,7,20.76368904113769,13.341848373413086,126.0,101.0,/home/ldomenichelli/linguistic_profiling_of_transformer/plots_extra/metrics/features/length/mean/gpt2/tables/gride_gpt2_length.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2/tables_LENGTH/length_bootstrap/length_raw_gride_gpt2.csv
gpt2,GPT-2: MEAN vs LAST,length,NLID,gride,gride,8,8,8,21.547914505004883,14.0462064743042,127.0,107.0,/home/ldomenichelli/linguistic_profiling_of_transformer/plots_extra/metrics/features/length/mean/gpt2/tables/gride_gpt2_length.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2/tables_LENGTH/length_bootstrap/length_raw_gride_gpt2.csv
gpt2,GPT-2: MEAN vs LAST,length,NLID,gride,gride,8,8,9,22.731281280517575,15.512887954711914,128.0,117.0,/home/ldomenichelli/linguistic_profiling_of_transformer/plots_extra/metrics/features/length/mean/gpt2/tables/gride_gpt2_length.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2/tables_LENGTH/length_bootstrap/length_raw_gride_gpt2.csv
gpt2,GPT-2: MEAN vs LAST,length,NLID,gride,gride,8,8,10,25.137041091918945,17.147663116455078,130.0,124.0,/home/ldomenichelli/linguistic_profiling_of_transformer/plots_extra/metrics/features/length/mean/gpt2/tables/gride_gpt2_length.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2/tables_LENGTH/length_bootstrap/length_raw_gride_gpt2.csv
gpt2,GPT-2: MEAN vs LAST,length,NLID,gride,gride,8,8,11,25.12387084960937,18.752912521362305,129.0,128.0,/home/ldomenichelli/linguistic_profiling_of_transformer/plots_extra/metrics/features/length/mean/gpt2/tables/gride_gpt2_length.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2/tables_LENGTH/length_bootstrap/length_raw_gride_gpt2.csv
gpt2,GPT-2: MEAN vs LAST,length,NLID,gride,gride,8,8,12,8.057626724243164,8.689210891723633,32.0,46.0,/home/ldomenichelli/linguistic_profiling_of_transformer/plots_extra/metrics/features/length/mean/gpt2/tables/gride_gpt2_length.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2/tables_LENGTH/length_bootstrap/length_raw_gride_gpt2.csv
gpt2,GPT-2: MEAN vs LAST,length,NLID,gride,gride,9,9,0,13.17297649383545,7.753868103027344,65.0,27.0,/home/ldomenichelli/linguistic_profiling_of_transformer/plots_extra/metrics/features/length/mean/gpt2/tables/gride_gpt2_length.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2/tables_LENGTH/length_bootstrap/length_raw_gride_gpt2.csv
gpt2,GPT-2: MEAN vs LAST,length,NLID,gride,gride,9,9,1,9.406267166137695,5.828382968902588,37.0,16.0,/home/ldomenichelli/linguistic_profiling_of_transformer/plots_extra/metrics/features/length/mean/gpt2/tables/gride_gpt2_length.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2/tables_LENGTH/length_bootstrap/length_raw_gride_gpt2.csv
gpt2,GPT-2: MEAN vs LAST,length,NLID,gride,gride,9,9,2,7.750868797302246,5.725112438201904,29.0,14.0,/home/ldomenichelli/linguistic_profiling_of_transformer/plots_extra/metrics/features/length/mean/gpt2/tables/gride_gpt2_length.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2/tables_LENGTH/length_bootstrap/length_raw_gride_gpt2.csv
gpt2,GPT-2: MEAN vs LAST,length,NLID,gride,gride,9,9,3,9.686022758483888,7.021689414978027,40.0,21.0,/home/ldomenichelli/linguistic_profiling_of_transformer/plots_extra/metrics/features/length/mean/gpt2/tables/gride_gpt2_length.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2/tables_LENGTH/length_bootstrap/length_raw_gride_gpt2.csv
gpt2,GPT-2: MEAN vs LAST,length,NLID,gride,gride,9,9,4,10.955636024475098,8.251848220825195,49.0,38.0,/home/ldomenichelli/linguistic_profiling_of_transformer/plots_extra/metrics/features/length/mean/gpt2/tables/gride_gpt2_length.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2/tables_LENGTH/length_bootstrap/length_raw_gride_gpt2.csv
gpt2,GPT-2: MEAN vs LAST,length,NLID,gride,gride,9,9,5,12.32959270477295,9.413946151733398,59.0,55.0,/home/ldomenichelli/linguistic_profiling_of_transformer/plots_extra/metrics/features/length/mean/gpt2/tables/gride_gpt2_length.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2/tables_LENGTH/length_bootstrap/length_raw_gride_gpt2.csv
